,SA2 code,2017 Population,2018 Population,2019 Population,2020 Population,2021 Population,2022 Population,2026 Population,2031 Population,2036 Population,2023 Population,2024 Population,2025 Population,SA2 name
179,207021160,14397,14407,14425,14559,14278,14737.997345525568,14353.0,14310.0,14267.0,14837.962656841846,14937.927968158125,15037.893279474432,Templestowe Lower
180,207021424,15507,15703,15940,16127,15792,16392.75615234376,16509.600000000006,17006.600000000006,17503.600000000006,16572.509212239587,16752.262272135413,16932.01533203124,Doncaster East - North
181,207021425,14921,15108,15750,15920,15593,15988.26900745742,16967.600000000035,18045.600000000035,19123.600000000035,16168.427885298326,16348.586763139232,16528.745640980138,Doncaster East - South
182,207031161,22593,22727,22910,23003,22360,23611.651873224415,22585.6,22490.6,22395.6,23888.984706439427,24166.317539654323,24443.650372869335,Blackburn
183,207031162,11293,11346,11374,11328,11022,11456.096786221591,10880.600000000006,10600.600000000006,10320.600000000006,11514.196731474905,11572.29667672822,11630.396621981534,Blackburn South
184,207031163,21747,22686,23420,24101,23232,25607.831223366316,26106.699999999953,28299.199999999953,30491.699999999953,26404.009659090778,27200.18809481524,27996.3665305397,Box Hill
185,207031164,18557,18653,18749,18887,18304,19043.73844992899,18439.600000000006,18303.600000000006,18167.600000000006,19174.25510179921,19304.771753669484,19435.28840553976,Box Hill North
186,207031165,13249,13390,13447,13467,12543,14355.832510653418,12284.700000000012,11617.200000000012,10949.700000000012,14692.969235321973,15030.105959990527,15367.242684659082,Burwood (Vic.)
187,207031166,10836,10892,10965,11041,10778,11974.540189985768,10925.5,10942.0,10958.5,12310.35543767747,12646.170685369289,12981.98593306099,Burwood East
188,207031167,10559,10657,10743,10660,10262,10827.400710227288,10162.5,9867.0,9571.5,10906.443465909106,10985.486221590923,11064.528977272741,Surrey Hills (East) - Mont Albert
189,208011168,14269,14423,14391,14343,14124,14677.176913174713,14051.0,13866.0,13681.0,14784.42949514679,14891.682077118836,14998.934659090912,Beaumaris
190,208011169,24484,24530,24443,24110,23053,24922.508069957374,21826.599999999977,20185.599999999977,18544.599999999977,25140.710046756605,25358.912023555837,25577.114000355126,Brighton (Vic.)
191,208011170,16792,16903,16978,16989,16695,17215.898384232976,16795.799999999996,16741.799999999996,16687.799999999996,17323.156232244335,17430.414080255694,17537.671928267053,Brighton East
192,208011171,11755,12139,12349,12582,12541,12953.922665127844,13683.700000000012,14691.200000000012,15698.700000000012,13173.556741240493,13393.1908173532,13612.824893465906,Highett (West) - Cheltenham
193,208011172,18727,18804,18894,18972,18406,19466.61532315344,18428.79999999999,18191.79999999999,17954.79999999999,19679.933460582397,19893.251598011353,20106.569735440367,Hampton
194,208011173,17594,17746,17974,17885,17518,18482.66218927561,17734.300000000003,17727.800000000003,17721.300000000003,18705.408229758556,18928.154270241503,19150.90031072445,Sandringham - Black Rock
195,208021174,24138,24581,25151,25411,25201,25510.05167791195,26965.600000000093,28443.600000000093,29921.600000000093,25722.989556699817,25935.927435487683,26148.86531427555,Bentleigh - McKinnon
196,208021176,19281,19541,19673,19659,18803,20631.496351207374,18804.79999999999,18385.79999999999,17966.79999999999,20992.88306107954,21354.26977095171,21715.656480823876,Carnegie
197,208021177,22842,23028,23156,23380,22739,24118.3380504261,23131.2,23204.2,23277.2,24454.127331912867,24789.916613399633,25125.7058948864,Caulfield - North
198,208021178,18550,18730,18788,18691,18232,19063.713281249977,18125.70000000001,17788.20000000001,17450.70000000001,19206.737434895826,19349.761588541616,19492.785742187465,Caulfield - South
199,208021179,12236,12408,12504,12494,12032,12880.166281960206,12109.400000000001,11948.400000000001,11787.399999999994,13047.197191642947,13214.228101325745,13381.259011008486,Elsternwick
200,208021180,8053,7991,7920,7948,7644,8405.354301313928,7308.500000000029,6878.000000000029,6447.500000000029,8549.617856297351,8693.881411280774,8838.144966264197,Hughesdale
201,208021181,9891,9891,9870,9761,9471,10134.200181995722,9097.799999999988,8612.799999999988,8127.799999999988,10237.149165482959,10340.098148970166,10443.047132457374,Murrumbeena
202,208021182,14132,14208,14258,14193,13298,14623.774010120775,12839.699999999953,11998.199999999953,11156.699999999953,14798.453315873572,14973.132621626428,15147.811927379284,Ormond - Glen Huntly
203,208021426,15707,15973,16393,16790,16756,17662.59469105117,18364.300000000047,19821.800000000047,21279.300000000047,18114.192696496146,18565.790701941238,19017.38870738633,Bentleigh East - North
204,208021427,13868,13931,14015,14103,14153,14456.29184570309,14533.399999999994,14904.399999999994,15275.399999999994,14596.264111328113,14736.236376953137,14876.208642578102,Bentleigh East - South
205,208031183,9395,9372,9319,9179,8927,9364.10483398437,8448.099999999977,7883.599999999977,7319.099999999977,9397.718538411456,9431.332242838529,9464.945947265616,Aspendale Gardens - Waterways
206,208031184,54,47,41,34,28,46.333184190229986,-4.700000000000728,-37.20000000000073,-69.70000000000073,47.446029009963695,48.55887382969695,49.67171864943066,Braeside
207,208031185,12214,12323,12321,12252,12115,12759.153879616468,12056.700000000004,11922.200000000004,11787.700000000004,12917.69777758047,13076.24167554453,13234.785573508532,Carrum - Patterson Lakes
208,208031186,15049,15197,15300,15403,15314,15878.51664595172,15767.799999999988,16135.799999999988,16503.79999999999,16076.226089015137,16273.935532078613,16471.64497514203,Chelsea - Bonbeach
209,208031187,5554,5561,5581,5556,5428,5639.052747691763,5356.0999999999985,5227.5999999999985,5099.0999999999985,5672.317265181118,5705.581782670459,5738.846300159799,Chelsea Heights
210,208031188,23748,24220,24496,24775,24355,26182.63856534101,25557.099999999977,26441.599999999977,27326.099999999977,26761.331344696926,27340.024124053074,27918.716903409222,Highett (East) - Cheltenham
211,208031189,13431,13614,13805,13754,13663,14000.96040482953,14076.199999999997,14378.199999999997,14680.199999999997,14114.631739760865,14228.30307469223,14341.974409623566,Edithvale - Aspendale
212,208031190,13778,13802,13870,13838,13304,14514.302774325304,13080.0,12624.0,12168.0,14752.20110381156,14990.099433297815,15227.997762784129,Mentone
213,208031191,9393,9453,9527,9438,9198,10075.950581498619,9118.300000000003,8915.800000000003,8713.300000000003,10283.550665838062,10491.150750177563,10698.750834517065,Moorabbin - Heatherton
214,208031192,5,10,16,21,26,11.104545476558542,52.70000000000073,79.20000000000073,105.70000000000073,10.201515181204513,9.298484885850485,8.395454590496684,Moorabbin Airport
215,208031193,21072,21341,21692,21752,21429,22146.806187855138,22244.70000000001,22807.20000000001,23369.70000000001,22370.611828243418,22594.41746863164,22818.22310901992,Mordialloc - Parkdale
216,208041194,21222,21366,21578,21438,20482,22129.081143465824,20231.599999999977,19527.599999999977,18823.599999999977,22397.84703480103,22666.612926136353,22935.37881747156,Malvern - Glen Iris
217,208041195,22779,22973,23087,23062,22221,24068.254900568165,22105.5,21592.0,21078.5,24442.661464251927,24817.068027935573,25191.474591619335,Malvern East
218,209011196,10308,10353,10365,10285,9925,10502.267507102282,9663.399999999994,9246.399999999994,8829.399999999994,10574.851050544501,10647.434593986749,10720.018137428968,Bundoora - East
219,209011197,21403,21444,21455,21346,20997,21852.595392400515,20692.0,20237.0,19782.0,22010.90728574805,22169.219179095642,22327.531072443177,Greensborough
220,209011198,15891,16142,16481,16627,16202,17379.744566761423,17043.5,17597.0,18150.5,17730.83526574343,18081.925964725437,18433.016663707444,Heidelberg - Rosanna
221,209011199,15047,15190,15527,15518,15038,16037.900168679014,15481.0,15636.0,15791.0,16275.40975674719,16512.919344815367,16750.428932883544,Heidelberg West
222,209011200,12317,12634,12853,12867,12561,13357.314151278406,13151.099999999977,13511.599999999977,13872.099999999977,13578.824199514638,13800.334247750929,14021.84429598716,Ivanhoe
223,209011201,8121,8130,8138,7975,7801,8188.584250710235,7476.5,7079.0,6681.5,8235.228360262787,8281.872469815338,8328.516579367904,Ivanhoe East - Eaglemont
224,209011202,16858,16907,16940,16880,16658,17100.45446555398,16549.699999999983,16336.199999999983,16122.699999999983,17177.571735913836,17254.689006273693,17331.80627663355,Montmorency - Briar Hill
225,209011203,19111,19205,19225,19162,18891,19153.11094637784,18780.70000000001,18539.20000000001,18297.70000000001,19168.816930042613,19184.522913707387,19200.22889737216,Viewbank - Yallambie
226,209011204,9545,9543,9494,9461,9303,9654.546972656244,9073.0,8790.0,8507.0,9710.048453776035,9765.549934895826,9821.051416015616,Watsonia
227,209021205,12093,12068,11789,11521,10564,12472.044766512758,9083.5,7281.0,5478.5,12707.0686331084,12942.092499704042,13177.116366299684,Kingsbury
228,209021428,21430,21526,21591,21716,20997,23761.946972656297,20978.800000000017,20640.800000000017,20302.800000000017,24471.891666666605,25181.836360677145,25891.781054687453,Preston - East
229,209021429,13029,13115,13229,13263,12828,14638.86402698874,12915.0,12788.0,12661.0,15116.611413944163,15594.358800899703,16072.106187855126,Preston - West
230,209021523,15349,15485,15573,15546,14989,15190.699999999983,14927.099999999977,14597.599999999977,14268.099999999977,15124.79999999996,15058.899999999965,14992.99999999997,Reservoir - North East
231,209021524,10466,10445,10409,10337,9887,9929.00000000003,9422.600000000035,8789.600000000035,8156.600000000035,9802.400000000023,9675.800000000017,9549.20000000004,Reservoir - North West
232,209021525,13355,13413,13460,13383,12941,13053.0,12709.799999999988,12280.799999999988,11851.799999999988,12967.200000000012,12881.399999999994,12795.600000000006,Reservoir - South East
233,209021526,14929,14954,14933,14781,14248,14308.5,13694.5,12927.0,12159.5,14155.0,14001.5,13848.0,Reservoir - South West
234,209031209,24061,24107,24129,24083,23711,24326.82201704546,23511.399999999994,23149.399999999994,22787.399999999994,24421.256264796393,24515.690512547357,24610.12476029829,Eltham
235,209031210,3623,3622,3618,3625,3573,3651.783718039773,3544.300000000003,3495.800000000003,3447.300000000003,3665.2755622632576,3678.7674064867424,3692.259250710227,Hurstbridge
236,209031211,4047,4117,4148,4164,4235,4300.115094549008,4438.299999999988,4649.799999999988,4861.299999999988,4353.0677431048825,4406.0203916607425,4458.973040216617,Kinglake
237,209031212,5425,5403,5318,5231,5124,5453.62236550072,4758.399999999994,4371.399999999994,3984.399999999994,5496.810970791907,5539.999576083108,5583.188181374295,Panton Hill - St Andrews
238,209031213,9834,9850,9860,9751,9522,9989.734898792638,9257.299999999988,8895.799999999988,8534.299999999988,10058.428153113171,10127.121407433733,10195.814661754266,Plenty - Yarrambat
239,209031214,7026,7015,6993,6987,6985,7040.923674982245,6924.200000000001,6869.200000000001,6814.200000000001,7054.278065814393,7067.632456646545,7080.986847478693,Research - North Warrandyte
240,209031215,14417,14496,14484,14560,14539,14833.181911399122,14714.799999999996,14868.799999999996,15022.799999999996,14940.64909741949,15048.116283439856,15155.583469460224,Wattle Glen - Diamond Creek
241,209041216,7984,8001,7871,7753,7429,8703.505464311107,6856.999999999942,6177.999999999942,5498.999999999942,8967.71935073391,9231.933237156714,9496.147123579518,Bundoora - North
242,209041217,6454,6467,6472,6456,6239,6792.614071377815,6108.900000000009,5888.400000000009,5667.900000000009,6904.826516631147,7017.038961884449,7129.251407137781,Bundoora - West
243,209041220,18633,18586,18461,18255,17647,18531.970294744315,16704.29999999999,15552.799999999988,14401.299999999988,18586.019395123105,18640.068495501895,18694.117595880685,Mill Park - North
244,209041221,12412,12242,12037,11883,11342,12207.835844282672,10233.900000000023,8984.400000000023,7734.900000000023,12263.738901219229,12319.641958155771,12375.545015092328,Mill Park - South
245,209041223,21482,21445,21351,21152,20211,21758.6363103693,19143.699999999953,17726.199999999953,16308.699999999953,21951.679876893933,22144.723443418567,22337.7670099432,Thomastown
246,209041224,17606,18718,20058,21497,22933,27014.681658380665,29565.5,36282.0,42998.5,29428.326177793555,31841.970697206445,34255.615216619335,Wallan
247,209041225,8779,9108,9417,9777,10747,15098.944220525678,12789.099999999977,15091.599999999977,17394.099999999977,17036.905072206166,18974.86592388712,20912.82677556807,Whittlesea
248,209041431,13868,13921,13916,13776,13272,14569.397048117884,12814.700000000012,12146.200000000012,11477.700000000012,14822.81097892992,15076.224909741955,15329.638840553991,Epping - East
249,209041432,8763,8777,8759,8645,8282,8818.83138316762,7879.399999999994,7332.399999999994,6785.399999999994,8868.12429569129,8917.41720821496,8966.710120738644,Epping - South
250,209041433,12104,12421,12586,12536,12280,13208.62707741477,12712.300000000003,12945.800000000003,13179.300000000003,13454.775920336193,13700.924763257615,13947.07360617898,Epping (Vic.) - West
251,209041435,12858,12940,12996,12923,12713,14141.194881924777,12671.100000000006,12517.600000000006,12364.100000000006,14542.7271513968,14944.25942086894,15345.791690340964,South Morang - North
252,209041436,12695,12759,12799,12839,12514,13127.359889914776,12523.800000000003,12382.800000000003,12241.800000000003,13247.6910082268,13368.022126538825,13488.353244850849,South Morang - South
253,209041437,11897,14515,17265,20910,24762,26012.91225142032,40357.299999999814,56419.799999999814,72482.29999999981,28745.336310368963,31477.760369317606,34210.18442826718,Wollert
254,209041527,15307,15838,16045,16293,16477,16830.5,17948.5,19346.0,20743.5,17110.0,17389.5,17669.0,Doreen - North
255,209041528,7775,8488,9355,10117,10587,11440.300000000047,14341.499999999767,17967.999999999767,21594.499999999767,12165.600000000093,12890.899999999907,13616.199999999953,Doreen - South
256,209041529,10619,10631,10584,10418,10032,10040.700000000012,9485.900000000023,8792.400000000023,8098.900000000023,9902.0,9763.300000000047,9624.600000000035,Lalor - East
257,209041530,13586,13728,13834,13887,13631,13807.899999999994,13907.499999999993,14031.999999999993,14156.499999999993,13832.799999999996,13857.69999999999,13882.599999999991,Lalor - West
258,209041531,9697,10428,11098,11455,11550,12265.5,14158.699999999953,16525.199999999953,18891.699999999953,12738.800000000047,13212.099999999977,13685.400000000023,Mernda - North
259,209041532,9411,10122,10979,11622,12084,12897.40000000014,15635.800000000047,19058.800000000047,22481.800000000047,13582.000000000233,14266.600000000093,14951.200000000186,Mernda - South
260,210011226,8014,8162,8380,8349,8237,8741.143017578113,8671.499999999985,8987.999999999985,9304.499999999985,8903.628238932288,9066.113460286462,9228.598681640637,Airport West
261,210011227,3,6,8,11,14,5.9863636583767175,27.300000000000182,40.80000000000018,54.30000000000018,5.495454575143981,5.004545491911244,4.513636408678508,Essendon Airport
262,210011228,9009,9005,8944,8766,8596,9160.602294921875,8118.5,7586.0,7053.5,9243.910970052064,9327.219645182282,9410.5283203125,Keilor
263,210011230,7362,7498,7586,7635,7520,7966.988552024122,7837.299999999988,8063.799999999988,8290.299999999988,8110.2023200757685,8253.416088127356,8396.629856178944,Niddrie - Essendon West
264,210011231,10152,10261,10302,10264,10108,10580.896000532666,10157.900000000001,10115.400000000001,10072.900000000001,10696.315024266107,10811.734047999518,10927.153071732959,Strathmore
265,210011533,12323,12440,12614,12623,12471,12637.900000000009,12829.5,13069.0,13308.5,12685.800000000003,12733.699999999997,12781.600000000006,Avondale Heights
266,210011534,15256,15345,15459,15450,15174,15319.1,15295.499999999998,15265.999999999998,15236.499999999998,15313.2,15307.3,15301.4,Keilor East
267,210021232,13603,13895,14102,14219,14332,15165.82510653406,15277.599999999977,16168.599999999977,17059.599999999977,15529.843720407225,15893.862334280275,16257.88094815344,Gisborne
268,210021233,3535,3539,3537,3531,3540,3601.041805752844,3537.8,3538.8,3539.8,3623.791706247044,3646.5416067412443,3669.2915072354444,Macedon
269,210021234,4247,4293,4334,4433,4494,4604.243361594476,4804.0,5121.0,5438.0,4687.333724698168,4770.424087801861,4853.5144509055535,Riddells Creek
270,210021235,9893,10093,10360,10595,10832,10812.286572265613,12020.599999999977,13210.599999999977,14400.599999999977,10971.832991536474,11131.379410807276,11290.925830078137,Romsey
271,210031236,8379,8582,8685,8763,8513,9450.496559836552,8898.699999999997,9123.199999999997,9347.699999999997,9724.247388435062,9997.998217033572,10271.749045632081,Coburg North
272,210031237,14668,14788,14907,14768,14193,15427.62980291195,13985.799999999988,13500.799999999988,13015.799999999988,15658.094374408189,15888.55894590437,16119.023517400608,Fawkner
273,210031439,3091,3118,3136,3152,3141,3307.7057683771272,3221.399999999998,3288.399999999998,3355.399999999998,3366.067246685605,3424.4287249940826,3482.7902033025603,Gowanbrae
274,210031440,6017,6104,6265,6383,6295,6614.647969193902,6797.299999999988,7214.799999999988,7632.299999999988,6743.62223973131,6872.59651026869,7001.570780806098,Hadfield
275,210031535,15075,15403,15543,15551,14989,15305.0,15295.400000000001,15283.400000000001,15271.400000000001,15302.6,15300.2,15297.800000000001,Glenroy - East
276,210031536,8636,8856,9068,9233,8976,9270.899999999965,9693.699999999983,10222.199999999983,10750.699999999983,9376.599999999977,9482.299999999988,9587.99999999997,Glenroy - West
277,210031537,7778,7936,8064,8140,7976,8158.800000000003,8398.800000000003,8698.800000000003,8998.800000000003,8218.800000000003,8278.800000000003,8338.800000000003,Oak Park
278,210031538,17544,17849,17948,17932,17409,17680.299999999996,17605.5,17512.0,17418.5,17661.6,17642.9,17624.199999999997,Pascoe Vale
279,210041240,13332,13443,13622,13837,13786,14826.879469992826,14515.399999999965,15166.399999999965,15817.399999999965,15280.767684659106,15734.65589932527,16188.544113991433,Sunbury
280,210041539,2635,2985,3753,4641,5297,5956.199999999953,8748.199999999953,12238.199999999953,15728.199999999953,6654.199999999953,7352.199999999953,8050.199999999953,Diggers Rest
281,210041540,14027,14388,14699,15019,15095,15475.70000000007,16582.5,17966.0,19349.5,15752.400000000023,16029.099999999977,16305.800000000047,Sunbury - South
282,210041541,11683,11726,11774,11527,11266,11285.300000000017,10872.100000000006,10355.600000000006,9839.100000000006,11182.00000000003,11078.700000000012,10975.400000000023,Sunbury - West
283,210051242,14284,14547,14755,14733,14071,15579.010475852294,14310.0,14190.0,14070.0,15940.046948981937,16301.083422111697,16662.119895241456,Broadmeadows
284,210051243,17164,17176,17135,16870,16255,17312.21744495738,15433.200000000012,14371.200000000012,13309.200000000012,17428.854057173274,17545.490669389197,17662.12728160509,Campbellfield - Coolaroo
285,210051245,18486,18570,18596,18574,18178,18923.988813920412,18052.39999999998,17746.39999999998,17440.39999999998,19060.670587713015,19197.352361505677,19334.03413529828,Gladstone Park - Westmeadows
286,210051246,18256,19464,20298,21238,22391,23075.78937322437,27360.199999999953,32382.199999999953,37404.19999999995,23971.17572206445,24866.5620709043,25761.94841974438,Greenvale - Bulla
287,210051247,15842,15867,15857,15824,15078,15856.379785156256,14593.899999999965,13808.399999999965,13022.899999999965,15903.644254557294,15950.908723958346,15998.173193359384,Meadow Heights
288,210051248,181,168,155,142,129,166.23169222745037,64.0,-1.0,-66.0,168.49918457956028,170.7666769316702,173.034169283781,Melbourne Airport
289,210051250,6756,6816,6829,6817,6630,7010.159625799017,6593.899999999994,6468.399999999994,6342.899999999994,7085.629705995496,7161.099786192004,7236.569866388483,Tullamarine
290,210051441,8834,8865,8839,8709,8197,8784.634397194604,7687.799999999988,6972.799999999988,6257.799999999988,8807.264362866947,8829.894328539296,8852.524294211646,Craigieburn - Central
291,210051442,12605,12927,12995,12877,12448,13111.467027698847,12515.599999999991,12333.599999999991,12151.599999999991,13204.756343217334,13298.045658735791,13391.334974254249,Craigieburn - North
292,210051443,18281,19531,20643,21600,22005,22207.790846946184,27073.90000000014,31832.40000000014,36590.90000000014,22757.618758877972,23307.44667080976,23857.27458274155,Craigieburn - South
293,210051445,6034,9169,14000,18580,23731,22268.21187855117,45666.300000000745,68068.80000000075,90471.30000000075,24963.10448035039,27657.99708214961,30352.88968394883,Mickleham - Yuroke
294,210051542,6687,7474,8314,9235,9969,10833.300000000047,14163.300000000047,18325.800000000047,22488.300000000047,11665.800000000047,12498.300000000047,13330.800000000047,Craigieburn - North West
295,210051543,10003,10976,11827,12663,13185,14146.09999999986,17366.5,21392.0,25417.5,14951.199999999953,15756.300000000047,16561.399999999907,Craigieburn - West
296,210051544,10228,10191,10114,10031,9584,9595.200000000012,9015.999999999942,8291.999999999942,7567.999999999942,9450.400000000023,9305.599999999977,9160.799999999988,Roxburgh Park (South) - Somerton
297,210051545,13450,14024,14636,14973,14849,15510.5,17009.300000000047,18882.800000000047,20756.300000000047,15885.199999999953,16259.900000000023,16634.599999999977,Roxburgh Park - North
298,211011251,12690,12808,12934,12973,12707,13564.925093217345,12961.699999999997,13061.199999999997,13160.699999999997,13802.47787937976,14040.030665542174,14277.58345170453,Bayswater
299,211011254,16206,16575,16905,16992,16733,17820.62120028399,17711.900000000023,18447.400000000023,19182.900000000023,18191.182815459208,18561.744430634426,18932.306045809644,Knoxfield - Scoresby
300,211011255,6916,6915,6884,6795,6656,7002.033338512076,6385.200000000012,6065.200000000012,5745.200000000012,7051.128056196743,7100.222773881396,7149.317491566049,Lysterfield
301,211011256,15887,15883,15869,15804,15540,16034.698668323865,15255.5,14869.0,14482.5,16109.011860795465,16183.325053267035,16257.638245738635,Rowville - Central
302,211011257,8322,8261,8196,8112,7963,8339.966974431809,7563.899999999994,7130.399999999994,6696.899999999994,8389.70017311789,8439.43337180397,8489.166570490052,Rowville - North
303,211011258,10968,10918,10856,10741,10464,10857.062903941762,9959.899999999994,9367.399999999994,8774.899999999994,10876.918917199342,10896.774930456915,10916.630943714488,Rowville - South
304,211011259,14534,14678,14765,14849,14450,15053.984312855115,14657.3,14658.800000000001,14660.300000000001,15178.422017045465,15302.859721235785,15427.297425426135,Wantirna
305,211011260,18591,18602,18612,18578,18102,19285.98361150571,17795.600000000006,17294.600000000006,16793.600000000006,19524.783762428968,19763.583913352282,20002.384064275597,Wantirna South
306,211011446,23226,23405,23669,23886,23831,24501.86062677554,24787.100000000035,25632.600000000035,26478.100000000035,24802.803477154346,25103.746327533154,25404.68917791196,Boronia
307,211011447,14406,14467,14520,14428,14249,14873.60239257809,14166.900000000009,13990.400000000009,13813.900000000009,15011.772900390613,15149.943408203137,15288.113916015602,Ferntree Gully - North
308,211011448,15290,15402,15523,15494,15448,15538.071684126422,15716.999999999985,15920.999999999985,16124.999999999985,15579.832000177557,15621.592316228693,15663.352632279828,Ferntree Gully (South) - Upper Ferntree Gully
309,211011449,4458,4466,4451,4409,4380,4510.699536132815,4283.700000000004,4177.200000000004,4070.7000000000044,4533.770694986983,4556.84185384115,4579.913012695317,The Basin
310,211021261,16760,16789,16758,16642,16406,16897.200284090883,16072.5,15645.0,15217.5,16964.553252249025,17031.906220407196,17099.25918856534,Donvale - Park Orchards
311,211021262,10607,10583,10541,10392,10183,10597.898987926135,9733.899999999994,9214.399999999994,8694.899999999994,10635.108826053503,10672.318664180872,10709.52850230824,Warrandyte - Wonga Park
312,211031263,12310,12382,12411,12316,11968,12650.881751598004,11752.399999999994,11377.399999999994,11002.399999999994,12764.404675662896,12877.927599727758,12991.45052379262,Bayswater North
313,211031265,18768,18752,18710,18616,18235,18941.391672585218,17774.800000000017,17173.800000000017,16572.800000000017,19037.646345288813,19133.901017992408,19230.155690696003,Croydon Hills - Warranwood
314,211031266,18293,18490,18857,19132,18919,20326.162207031273,20064.0,21011.0,21958.0,20823.414908854174,21320.667610677076,21817.920312499977,Ringwood
315,211031267,21312,21478,21638,21755,21351,22209.204199218773,21755.300000000003,21932.800000000003,22110.300000000003,22435.015494791674,22660.826790364634,22886.638085937535,Ringwood East
316,211031268,10052,10066,10036,9919,9726,10152.956622869315,9400.49999999997,9000.99999999997,8601.49999999997,10210.454535097073,10267.952447324817,10325.45035955256,Ringwood North
317,211031450,15962,16167,16287,16378,16233,17113.468945312547,16732.5,17109.0,17485.5,17401.80768229172,17690.146419270895,17978.48515625007,Croydon - East
318,211031451,14111,14313,14505,14542,14247,15056.587224786927,14694.300000000003,14944.800000000003,15195.300000000003,15286.858990293578,15517.130755800172,15747.402521306823,Croydon - West
319,211031452,4899,4914,4944,5008,4936,5001.719753196019,5057.799999999999,5141.799999999999,5225.799999999999,5024.432341234613,5047.1449292731995,5069.857517311786,Croydon South
320,211041269,11192,11251,11193,11151,10866,11570.20641867898,10604.200000000012,10228.200000000012,9852.200000000012,11703.381957267993,11836.557495857007,11969.73303444602,Forest Hill
321,211041270,17077,17220,17268,17318,16935,17712.28141867899,17033.399999999994,16940.399999999994,16847.399999999994,17886.29172289296,18060.302027106984,18234.31233132101,Mitcham (Vic.)
322,211041271,12623,12778,12829,12846,12522,13357.783336292603,12625.8,12558.8,12491.8,13559.270796342287,13760.75825639203,13962.245716441714,Nunawading
323,211041272,11021,11137,11251,11324,11083,11413.487721946003,11380.900000000009,11536.400000000009,11691.900000000009,11494.492245205969,11575.496768465906,11656.501291725843,Vermont
324,211041273,12344,12382,12375,12288,12044,12572.915593927552,11800.799999999988,11453.799999999988,11106.799999999988,12658.178488991456,12743.44138405539,12828.704279119294,Vermont South
325,211051274,10448,10423,10370,10328,10095,10376.263321200284,9772.100000000006,9371.600000000006,8971.100000000006,10385.492314749052,10394.72130829782,10403.950301846588,Belgrave - Selby
326,211051275,10672,11036,11454,11749,11873,12031.19521040481,13537.300000000047,15094.800000000047,16652.300000000047,12254.231492660998,12477.267774917127,12700.304057173315,Chirnside Park
327,211051276,14226,14356,14405,14315,14181,14795.065931285499,14204.899999999998,14139.399999999998,14073.899999999998,14943.719893761852,15092.373856238148,15241.027818714501,Healesville - Yarra Glen
328,211051277,9591,9678,9869,9948,9980,10147.313481001416,10546.800000000017,11070.800000000017,11594.800000000017,10254.362875828607,10361.412270655768,10468.461665482959,Kilsyth
329,211051278,19646,19806,19891,19923,19783,21446.864071377786,20083.5,20279.0,20474.5,21995.41155894869,22543.959046519827,23092.50653409073,Lilydale - Coldstream
330,211051279,5856,5859,5845,5868,5857,5911.986132812504,5864.700000000001,5870.200000000001,5875.700000000001,5929.736791992189,5947.4874511718735,5965.238110351565,Monbulk - Silvan
331,211051280,7123,7134,7104,7043,6995,7160.42323996804,6836.899999999994,6663.399999999994,6489.899999999994,7185.074063387787,7209.724886807533,7234.375710227272,Montrose
