,name,coordinates,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
4584,3/47-51 Sherwood Road Ivanhoe VIC 3079,"[-37.7631333, 145.0534576]",Ivanhoe Girls' Grammar School,0.6393,Eaglemont Railway Station (Eaglemont),0.0648,-37.76527,145.04672,Ivanhoe Girls' Grammar School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4585,1205/443 Upper Heidelberg Road Ivanhoe VIC 3079,"[-37.755427, 145.0557431]",The Austin School,0.2244,Heidelberg Railway Station (Heidelberg),0.4746,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4586,10/33 Carmichael Street Ivanhoe East VIC 3079,"[-37.7698392, 145.0580159]",Ivanhoe East Primary School,0.5422,Eaglemont Railway Station (Eaglemont),0.7817,-37.77459,145.05945,Ivanhoe East Primary School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4587,168 The Boulevard Ivanhoe East VIC 3079,"[-37.7744936, 145.0519]",Ivanhoe East Primary School,0.6652,Ivanhoe Railway Station (Ivanhoe),0.8446,-37.77459,145.05945,Ivanhoe East Primary School,19933,-37.7689,145.0454,Ivanhoe Railway Station (Ivanhoe),,,,
4588,6/155 Lower Heidelberg Road Ivanhoe East VIC 3079,"[-37.7712766, 145.0527239]",Ivanhoe East Primary School,0.6974,Ivanhoe Railway Station (Ivanhoe),0.6971,-37.77459,145.05945,Ivanhoe East Primary School,19933,-37.7689,145.0454,Ivanhoe Railway Station (Ivanhoe),,,,
4589,2/114 Maltravers Road Eaglemont VIC 3084,"[-37.7679856, 145.0520508]",Ivanhoe Girls' Grammar School,0.5581,Eaglemont Railway Station (Eaglemont),0.5133,-37.76527,145.04672,Ivanhoe Girls' Grammar School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4590,5/52 Banksia Street Heidelberg VIC 3084,"[-37.758546, 145.063442]",Our Lady of Mercy College,0.3719,Heidelberg Railway Station (Heidelberg),0.2901,-37.75793,145.06759,Our Lady of Mercy College,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4591,51 Banksia Street Eaglemont VIC 3084,"[-37.7595324, 145.0648213]",Our Lady of Mercy College,0.3019,Heidelberg Railway Station (Heidelberg),0.4525,-37.75793,145.06759,Our Lady of Mercy College,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4592,400 Lower Heidelberg Road Eaglemont VIC 3084,"[-37.7637316, 145.068052]",Our Lady of Mercy College,0.6452,Heidelberg Railway Station (Heidelberg),0.9805,-37.75793,145.06759,Our Lady of Mercy College,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4593,35 Glenard Drive Eaglemont VIC 3084,"[-37.7630649, 145.069215]",Our Lady of Mercy College,0.5876,Heidelberg Railway Station (Heidelberg),1.0007,-37.75793,145.06759,Our Lady of Mercy College,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4594,8/68 Banksia Street Heidelberg VIC 3084,"[-37.7582889, 145.0609536]",The Austin School,0.3938,Heidelberg Railway Station (Heidelberg),0.1338,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4595,3/66 Banksia Street Heidelberg VIC 3084,"[-37.7585188, 145.0614298]",The Austin School,0.4397,Heidelberg Railway Station (Heidelberg),0.1701,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4596,2/18 Cape Street Eaglemont VIC 3084,"[-37.7610516, 145.0664608]",Our Lady of Mercy College,0.3605,Heidelberg Railway Station (Heidelberg),0.6709,-37.75793,145.06759,Our Lady of Mercy College,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4597,37 Bonar Heidelberg Heights VIC 3081,"[-37.7449079, 145.0500051]",The Austin School,1.3783,Rosanna Railway Station (Rosanna),1.436,-37.75544,145.05829,The Austin School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4598,2/489 Waterdale Heidelberg West VIC 3081,"[-37.7416429, 145.0475934]",East Preston Islamic College,1.3168,Rosanna Railway Station (Rosanna),1.6371,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4599,2/51 Waiora Road Heidelberg Heights VIC 3081,"[-37.7427701, 145.0582743]",Rosanna Primary School,0.915,Rosanna Railway Station (Rosanna),0.6899,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4600,105/452 Waterdale Road Heidelberg Heights VIC 3081,"[-37.7446109, 145.0477226]",Waratah Special Developmental School,1.4349,Rosanna Railway Station (Rosanna),1.6308,-37.75629,145.04074,Waratah Special Developmental School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4601,17 Derna Street Heidelberg West VIC 3081,"[-37.7470246, 145.0400572]",Waratah Special Developmental School,1.0301,Heidelberg Railway Station (Heidelberg),2.1354,-37.75629,145.04074,Waratah Special Developmental School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4602,28 Buna Street Heidelberg West VIC 3081,"[-37.7365487, 145.0401003]",East Preston Islamic College,0.4474,Rosanna Railway Station (Rosanna),2.3976,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4603,8B Gotha Street Heidelberg Heights VIC 3081,"[-37.7515181, 145.0485839]",Waratah Special Developmental School,0.8708,Heidelberg Railway Station (Heidelberg),1.2345,-37.75629,145.04074,Waratah Special Developmental School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4604,108/452 Waterdale Road Heidelberg Heights VIC 3081,"[-37.7446109, 145.0477226]",Waratah Special Developmental School,1.4349,Rosanna Railway Station (Rosanna),1.6308,-37.75629,145.04074,Waratah Special Developmental School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4605,2/18 Timor Parade Heidelberg West VIC 3081,"[-37.7394583, 145.0464306]",East Preston Islamic College,1.088,Rosanna Railway Station (Rosanna),1.7753,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4606,2/15 Alfred Street Heidelberg Heights VIC 3081,"[-37.75244, 145.051966]",The Austin School,0.6492,Heidelberg Railway Station (Heidelberg),0.9273,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4607,2 West Court Heidelberg West VIC 3081,"[-37.7361409, 145.0386793]",East Preston Islamic College,0.3258,Rosanna Railway Station (Rosanna),2.5307,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4608,10 Miller Street Heidelberg Heights VIC 3081,"[-37.751729, 145.0495313]",The Austin School,0.8749,Heidelberg Railway Station (Heidelberg),1.1507,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4609,4/50 Altona Street Heidelberg Heights VIC 3081,"[-37.746665, 145.052955]",The Austin School,1.0815,Rosanna Railway Station (Rosanna),1.2316,-37.75544,145.05829,The Austin School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4610,3/11 Poplar Crescent Bellfield VIC 3081,"[-37.7514154, 145.0351053]",Waratah Special Developmental School,0.7344,Eaglemont Railway Station (Eaglemont),2.1382,-37.75629,145.04074,Waratah Special Developmental School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4611,2/144 Porter Road Heidelberg Heights VIC 3081,"[-37.7334815, 145.0591254]",Rosanna Primary School,0.3944,Macleod Railway Station (Macleod),1.2094,-37.73539,145.0629,Rosanna Primary School,19983,-37.726,145.0691,Macleod Railway Station (Macleod),,,,
4612,18 Montgomery Street Heidelberg Heights VIC 3081,"[-37.7518118, 145.0545015]",The Austin School,0.5231,Heidelberg Railway Station (Heidelberg),0.8018,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4613,19A Lawson Parade Heidelberg Heights VIC 3081,"[-37.7419218, 145.0537748]",Rosanna Primary School,1.0828,Rosanna Railway Station (Rosanna),1.0917,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4614,11 Wau Street Heidelberg West VIC 3081,"[-37.7453678, 145.0376458]",Northern College of the Arts and Technology,1.2314,Heidelberg Railway Station (Heidelberg),2.4132,-37.74007,145.02537,Northern College of the Arts and Technology,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4615,2/150 Liberty Parade Bellfield VIC 3081,"[-37.7495987, 145.0361154]",Waratah Special Developmental School,0.8472,Eaglemont Railway Station (Eaglemont),2.2071,-37.75629,145.04074,Waratah Special Developmental School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4616,74 Outhwaite Road Heidelberg Heights VIC 3081,"[-37.7394277, 145.05204]",Rosanna Primary School,1.057,Rosanna Railway Station (Rosanna),1.2978,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4617,100A Oriel Road Bellfield VIC 3081,"[-37.7551649, 145.0387869]",Waratah Special Developmental School,0.2126,Eaglemont Railway Station (Eaglemont),1.6279,-37.75629,145.04074,Waratah Special Developmental School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4618,5/55 Outhwaite Road Heidelberg Heights VIC 3081,"[-37.7403575, 145.0539403]",Rosanna Primary School,0.9632,Rosanna Railway Station (Rosanna),1.1083,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4619,127 Oriel Road Bellfield VIC 3081,"[-37.7521568, 145.0392391]",Waratah Special Developmental School,0.4774,Eaglemont Railway Station (Eaglemont),1.8117,-37.75629,145.04074,Waratah Special Developmental School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4620,30 Carbeena Parade Heidelberg West VIC 3081,"[-37.74366330000001, 145.0387654]",East Preston Islamic College,1.1012,Rosanna Railway Station (Rosanna),2.4107,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4621,270 Liberty Parade Heidelberg West VIC 3081,"[-37.7393304, 145.0368707]",East Preston Islamic College,0.5999,Rosanna Railway Station (Rosanna),2.6066,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4622,131 Edwin Street Heidelberg Heights VIC 3081,"[-37.7473485, 145.0509525]",The Austin School,1.1067,Heidelberg Railway Station (Heidelberg),1.3818,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4623,357 Bell Street Bellfield VIC 3081,"[-37.7496731, 145.0377319]",Waratah Special Developmental School,0.7808,Eaglemont Railway Station (Eaglemont),2.1022,-37.75629,145.04074,Waratah Special Developmental School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4624,127 Altona St Heidelberg West VIC 3081,"[-37.7462019, 145.0436745]",Waratah Special Developmental School,1.1492,Heidelberg Railway Station (Heidelberg),1.9273,-37.75629,145.04074,Waratah Special Developmental School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4625,3 Gona Street Heidelberg West VIC 3081,"[-37.7449137, 145.038464]",East Preston Islamic College,1.2328,Heidelberg Railway Station (Heidelberg),2.3811,-37.73395,145.03622,East Preston Islamic College,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4626,83 Outhwaite Road Heidelberg Heights VIC 3081,"[-37.7396356, 145.0509525]",Rosanna Primary School,1.1537,Rosanna Railway Station (Rosanna),1.3834,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4627,39 Collins Street Heidelberg Heights VIC 3081,"[-37.7374854, 145.0515124]",Rosanna Primary School,1.0304,Rosanna Railway Station (Rosanna),1.4193,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4628,55A Swanston Street Heidelberg Heights VIC 3081,"[-37.738097, 145.0507487]",Rosanna Primary School,1.1124,Rosanna Railway Station (Rosanna),1.4543,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4629,5/500 Waterdale Road Heidelberg Heights VIC 3081,"[-37.7404721, 145.0484547]",East Preston Islamic College,1.2989,Rosanna Railway Station (Rosanna),1.5784,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4630,1/532 Waterdale Road Heidelberg Heights VIC 3081,"[-37.7382913, 145.0486975]",East Preston Islamic College,1.2008,Rosanna Railway Station (Rosanna),1.6169,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4631,99 Dougharty Road Heidelberg Heights VIC 3081,"[-37.7347534, 145.0494883]",Charles La Trobe P-12 College,1.0316,Rosanna Railway Station (Rosanna),1.7209,-37.72897,145.05865,Charles La Trobe P-12 College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4632,2/286 Oriel Road Heidelberg West VIC 3081,"[-37.7358631, 145.0448803]",East Preston Islamic College,0.7924,Rosanna Railway Station (Rosanna),2.0269,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4633,18 Alfred Street Heidelberg Heights VIC 3081,"[-37.752215, 145.0528045]",The Austin School,0.6015,Heidelberg Railway Station (Heidelberg),0.8821,-37.75544,145.05829,The Austin School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4634,1/12 Glover Street Heidelberg Heights VIC 3081,"[-37.73619180000001, 145.0510387]",Charles La Trobe P-12 College,1.0453,Rosanna Railway Station (Rosanna),1.5221,-37.72897,145.05865,Charles La Trobe P-12 College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4635,118 Ramu Parade Heidelberg West VIC 3081,"[-37.7393264, 145.0383424]",East Preston Islamic College,0.6254,Rosanna Railway Station (Rosanna),2.4785,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4636,12 Orange Court Bellfield VIC 3081,"[-37.7546322, 145.04441]",Waratah Special Developmental School,0.3721,Eaglemont Railway Station (Eaglemont),1.3,-37.75629,145.04074,Waratah Special Developmental School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4637,15A Burns Court Heidelberg Heights VIC 3081,"[-37.7357472, 145.0555609]",Rosanna Primary School,0.6481,Rosanna Railway Station (Rosanna),1.222,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4638,22 Brunei Crescent Heidelberg West VIC 3081,"[-37.735247, 145.0465167]",East Preston Islamic College,0.919,Rosanna Railway Station (Rosanna),1.9238,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4639,505 WATERDALE ROAD Heidelberg West VIC 3081,"[-37.740401, 145.047848]",East Preston Islamic College,1.2503,Rosanna Railway Station (Rosanna),1.6325,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4640,53 McEwan Road Heidelberg Heights VIC 3081,"[-37.7377465, 145.053149]",Rosanna Primary School,0.8984,Rosanna Railway Station (Rosanna),1.2768,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4641,2/3 Bamfield Road Heidelberg Heights VIC 3081,"[-37.7438624, 145.054682]",Rosanna Primary School,1.187,Rosanna Railway Station (Rosanna),1.012,-37.73539,145.0629,Rosanna Primary School,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4642,2/21 Malahang Parade Heidelberg West VIC 3081,"[-37.743952, 145.045122]",East Preston Islamic College,1.3594,Rosanna Railway Station (Rosanna),1.8526,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4643,7 10 Ambon Court Heidelberg West VIC 3081,"[-37.7410734, 145.0469904]",East Preston Islamic College,1.2355,Rosanna Railway Station (Rosanna),1.6965,-37.73395,145.03622,East Preston Islamic College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4644,1 Mulberry Parade Heidelberg West VIC 3081,"[-37.7473183, 145.0387654]",Waratah Special Developmental School,1.0109,Heidelberg Railway Station (Heidelberg),2.2171,-37.75629,145.04074,Waratah Special Developmental School,19935,-37.7571,145.0607,Heidelberg Railway Station (Heidelberg),,,,
4645,3 Lime Ct Bellfield VIC 3081,"[-37.7548292, 145.041952]",Waratah Special Developmental School,0.1942,Eaglemont Railway Station (Eaglemont),1.4339,-37.75629,145.04074,Waratah Special Developmental School,19934,-37.7636,145.0539,Eaglemont Railway Station (Eaglemont),,,,
4646,6/568 Waterdale Road Heidelberg Heights VIC 3081,"[-37.7355434, 145.0492299]",Charles La Trobe P-12 College,1.1054,Rosanna Railway Station (Rosanna),1.6964,-37.72897,145.05865,Charles La Trobe P-12 College,19936,-37.7429,145.0661,Rosanna Railway Station (Rosanna),,,,
4647,205 Waiora Road Heidelberg Heights VIC 3081,"[-37.7319021, 145.0600833]",Charles La Trobe P-12 College,0.3491,Macleod Railway Station (Macleod),1.03,-37.72897,145.05865,Charles La Trobe P-12 College,19983,-37.726,145.0691,Macleod Railway Station (Macleod),,,,
4648,201/24 Oleander Drive Mill Park VIC 3082,"[-37.6526304, 145.0795971]",Plenty River College,0.4616,South Morang Railway Station (South Morang),1.1751,-37.64875,145.08148,Plenty River College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4649,11 Merton Place Mill Park VIC 3082,"[-37.659411, 145.0840131]",Morang South Primary School,1.188,Middle Gorge Railway Station (South Morang),1.8431,-37.65287,145.09467,Morang South Primary School,52159,-37.6441,145.0921,Middle Gorge Railway Station (South Morang),,,,
4650,8 Veronica Crescent Mill Park VIC 3082,"[-37.6744558, 145.0726397]",Mill Park Primary School,0.5966,South Morang Railway Station (South Morang),2.847,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4651,12 Randell Court Mill Park VIC 3082,"[-37.6550369, 145.0523738]",Mill Park Heights Primary School,0.2604,South Morang Railway Station (South Morang),1.4442,-37.65733,145.05175,Mill Park Heights Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4652,1/13 Essue Court Mill Park VIC 3082,"[-37.6527749, 145.0469468]",Mill Park Heights Primary School,0.6597,Epping Railway Station (Epping),1.3999,-37.65733,145.05175,Mill Park Heights Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4653,23 Golflinks Drive Mill Park VIC 3082,"[-37.6616646, 145.0504357]",Mill Park Heights Primary School,0.4949,Epping Railway Station (Epping),2.0036,-37.65733,145.05175,Mill Park Heights Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4654,51 Jacaranda Drive Mill Park VIC 3082,"[-37.6747804, 145.0578436]",Mill Park Primary School,0.7092,South Morang Railway Station (South Morang),2.9519,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4655,51 Prince Of Wales Avenue Mill Park VIC 3082,"[-37.6583954, 145.0450956]",Mill Park Heights Primary School,0.599,Epping Railway Station (Epping),1.4135,-37.65733,145.05175,Mill Park Heights Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4656,2/2 Corbin Place Mill Park VIC 3082,"[-37.6525377, 145.0485259]",Mill Park Heights Primary School,0.6032,Epping Railway Station (Epping),1.5382,-37.65733,145.05175,Mill Park Heights Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4657,2 Moorhead Drive Mill Park VIC 3082,"[-37.66362460000001, 145.0646275]",Mill Park Secondary College,0.1228,South Morang Railway Station (South Morang),1.6146,-37.66416,145.06341,Mill Park Secondary College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4658,10 Seiben Close Mill Park VIC 3082,"[-37.6685902, 145.0450525]",Findon Primary School,0.5794,Epping Railway Station (Epping),2.1966,-37.6665,145.05107,Findon Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4659,30 Coventry Crescent Mill Park VIC 3082,"[-37.67661409999999, 145.0692796]",Mill Park Primary School,0.3734,South Morang Railway Station (South Morang),3.0493,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4660,8 Streeton Circuit Mill Park VIC 3082,"[-37.6690787, 145.0695596]",Plenty Parklands Primary School,0.6551,South Morang Railway Station (South Morang),2.2179,-37.66973,145.07694,Plenty Parklands Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4661,9 Canary Court Mill Park VIC 3082,"[-37.6707956, 145.0434592]",Findon Primary School,0.8235,Epping Railway Station (Epping),2.3343,-37.6665,145.05107,Findon Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4662,14 Romeo Court Mill Park VIC 3082,"[-37.657007899999996, 145.0696889]",Mill Park Secondary College,0.968,South Morang Railway Station (South Morang),0.8985,-37.66416,145.06341,Mill Park Secondary College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4663,11 Grenda Drive Mill Park VIC 3082,"[-37.6680178, 145.0459569]",Findon Primary School,0.4815,Epping Railway Station (Epping),2.191,-37.6665,145.05107,Findon Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4664,2 Berala Place Mill Park VIC 3082,"[-37.6519064, 145.0511248]",Mill Park Heights Primary School,0.6045,South Morang Railway Station (South Morang),1.4328,-37.65733,145.05175,Mill Park Heights Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4665,1/84 Mill Park Drive Mill Park VIC 3082,"[-37.6720468, 145.0676212]",Mill Park Primary School,0.3233,South Morang Railway Station (South Morang),2.5364,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4666,35 Gorman Drive Mill Park VIC 3082,"[-37.6532777, 145.0784663]",Plenty River College,0.5686,South Morang Railway Station (South Morang),1.1085,-37.64875,145.08148,Plenty River College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4667,308/48 Oleander Drive Mill Park VIC 3082,"[-37.653372, 145.078405]",Plenty River College,0.5803,South Morang Railway Station (South Morang),1.1079,-37.64875,145.08148,Plenty River College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4668,1 Dalray Close Mill Park VIC 3082,"[-37.6749928, 145.06172]",Mill Park Primary School,0.3694,South Morang Railway Station (South Morang),2.9004,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4669,214/40 Bush Boulevard Mill Park VIC 3082,"[-37.6532695, 145.0769907]",Plenty River College,0.6392,South Morang Railway Station (South Morang),0.9906,-37.64875,145.08148,Plenty River College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4670,1 Nagle Court Mill Park VIC 3082,"[-37.66123169999999, 145.0509956]",Mill Park Heights Primary School,0.4381,South Morang Railway Station (South Morang),1.9436,-37.65733,145.05175,Mill Park Heights Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4671,246 Betula Avenue Mill Park VIC 3082,"[-37.673966, 145.0590065]",Mill Park Primary School,0.6106,South Morang Railway Station (South Morang),2.8378,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4672,14 Tenterden Place Mill Park VIC 3082,"[-37.6715087, 145.0500051]",Findon Primary School,0.5638,Epping Railway Station (Epping),2.7157,-37.6665,145.05107,Findon Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4673,15 Appletree Drive Mill Park VIC 3082,"[-37.6707903, 145.0506941]",Findon Primary School,0.4773,Epping Railway Station (Epping),2.6919,-37.6665,145.05107,Findon Primary School,20005,-37.6522,145.0311,Epping Railway Station (Epping),,,,
4674,11 Olsen Walk Mill Park VIC 3082,"[-37.6528819, 145.0776046]",Plenty River College,0.5721,South Morang Railway Station (South Morang),1.0212,-37.64875,145.08148,Plenty River College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4675,12 Silverbirch Rise Mill Park VIC 3082,"[-37.6577647, 145.0683535]",Mill Park Secondary College,0.8331,South Morang Railway Station (South Morang),0.9581,-37.66416,145.06341,Mill Park Secondary College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4676,9 Madigan Crescent Mill Park VIC 3082,"[-37.6701105, 145.0583174]",St Francis of Assisi School,0.5707,South Morang Railway Station (South Morang),2.444,-37.66499,145.05891,St Francis of Assisi School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4677,10 Romano Avenue Mill Park VIC 3082,"[-37.6525781, 145.0520292]",Mill Park Heights Primary School,0.528,South Morang Railway Station (South Morang),1.3733,-37.65733,145.05175,Mill Park Heights Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4678,34 Coventry Crescent Mill Park VIC 3082,"[-37.676947, 145.0693442]",Mill Park Primary School,0.4008,South Morang Railway Station (South Morang),3.0866,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4679,39 Mill Park Drive Mill Park VIC 3082,"[-37.6772413, 145.0646921]",Mill Park Primary School,0.3103,South Morang Railway Station (South Morang),3.119,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4680,22A McLaughlin Crescent Mill Park VIC 3082,"[-37.6601436, 145.0656401]",Mill Park Secondary College,0.4873,South Morang Railway Station (South Morang),1.2205,-37.66416,145.06341,Mill Park Secondary College,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4681,64 Roycroft Avenue Mill Park VIC 3082,"[-37.6676463, 145.0531921]",Findon Primary School,0.2264,South Morang Railway Station (South Morang),2.3825,-37.6665,145.05107,Findon Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4682,36 Coventry Crescent Mill Park VIC 3082,"[-37.677152, 145.0693012]",Mill Park Primary School,0.4131,South Morang Railway Station (South Morang),3.109,-37.67461,145.06588,Mill Park Primary School,45795,-37.6492,145.067,South Morang Railway Station (South Morang),,,,
4683,67 Weir Loop Bundoora VIC 3083,"[-37.6948854, 145.0622727]",St Damian's School,0.5989,Watsonia Railway Station (Watsonia),2.6082,-37.69849,145.05722,St Damian's School,19984,-37.711,145.0838,Watsonia Railway Station (Watsonia),,,,
4684,502/21 Plenty Road Bundoora VIC 3083,"[-37.6981499, 145.0583604]",St Damian's School,0.1074,Watsonia Railway Station (Watsonia),2.6583,-37.69849,145.05722,St Damian's School,19984,-37.711,145.0838,Watsonia Railway Station (Watsonia),,,,
4685,503/21 Plenty Road Bundoora VIC 3083,"[-37.6981499, 145.0583604]",St Damian's School,0.1074,Watsonia Railway Station (Watsonia),2.6583,-37.69849,145.05722,St Damian's School,19984,-37.711,145.0838,Watsonia Railway Station (Watsonia),,,,
