,name,coordinates,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
355,503 High St Melton VIC 3337,"[-37.68475, 144.5699428]",Melton Secondary College,0.366,Diggers Rest Railway Station (Diggers Rest),14.7031,-37.68175,144.56822,Melton Secondary College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.6,1.4,20.4,20.1
356,4 Findon Way Melton West VIC 3337,"[-37.674698, 144.564771]",Melton West Primary School,0.391,Diggers Rest Railway Station (Diggers Rest),14.6777,-37.67748,144.56749,Melton West Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.6,1.5,23.8,22.5
357,1/18 Haywood Grove Melton West VIC 3337,"[-37.6843578, 144.5413321]",OneSchool Global Vic,0.2352,Diggers Rest Railway Station (Diggers Rest),16.9945,-37.6863,144.5424,OneSchool Global Vic,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.6,1.2,24.2,23.3
358,20 Shandeau Boardwalk Melton West VIC 3337,"[-37.6873793, 144.5559851]",St Catherine of Siena School,1.0823,Diggers Rest Railway Station (Diggers Rest),15.9409,-37.67878,144.5502,St Catherine of Siena School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.7,3.2,23.2,22.0
359,1 Crepe Myrtle Close Harkness VIC 3337,"[-37.6679642, 144.536123]",Arnolds Creek Primary School,0.6205,Diggers Rest Railway Station (Diggers Rest),16.8438,-37.66636,144.54286,Arnolds Creek Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.9,2.2,25.4,25.8
360,5 Kingsley Place Melton West VIC 3337,"[-37.6745718, 144.5577403]",Wedge Park Primary School,0.3325,Diggers Rest Railway Station (Diggers Rest),15.2532,-37.67562,144.55421,Wedge Park Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.5,1.0,24.2,22.4
361,1/7 Carramar Drive Harkness VIC 3337,"[-37.6658086, 144.5556854]",Wedge Park Primary School,1.0967,Diggers Rest Railway Station (Diggers Rest),15.1189,-37.67562,144.55421,Wedge Park Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.6,3.0,23.9,22.3
362,19 Torrance Drive Harkness VIC 3337,"[-37.6539406, 144.5664317]",Arnolds Creek Primary School,2.4952,Diggers Rest Railway Station (Diggers Rest),13.8712,-37.66636,144.54286,Arnolds Creek Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),4.3,7.1,21.1,18.7
363,29 Hilton Way Melton West VIC 3337,"[-37.6818076, 144.5570554]",St Catherine of Siena School,0.6918,Diggers Rest Railway Station (Diggers Rest),15.6044,-37.67878,144.5502,St Catherine of Siena School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.6,4.5,23.3,22.2
364,56 Long Forest Avenue Melton West VIC 3337,"[-37.6619943, 144.5380491]",Arnolds Creek Primary School,0.6442,Diggers Rest Railway Station (Diggers Rest),16.5125,-37.66636,144.54286,Arnolds Creek Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.8,2.2,25.4,25.9
365,8 Esta Street Melton VIC 3337,"[-37.6864072, 144.5696216]",Melton Secondary College,0.5315,Diggers Rest Railway Station (Diggers Rest),14.8094,-37.68175,144.56822,Melton Secondary College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.0,2.3,21.7,20.1
366,30 Hawthorn Avenue Harkness VIC 3337,"[-37.6639489, 144.5458394]",Arnolds Creek Primary School,0.3751,Diggers Rest Railway Station (Diggers Rest),15.8995,-37.66636,144.54286,Arnolds Creek Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.6,1.5,24.6,24.0
367,30 Hawthorn Avenue Harkness VIC 3337,"[-37.6639489, 144.5458394]",Arnolds Creek Primary School,0.3751,Diggers Rest Railway Station (Diggers Rest),15.8995,-37.66636,144.54286,Arnolds Creek Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.6,1.5,24.6,24.0
368,8 Essence Boulevard Maddingley VIC 3340,"[-37.6874366, 144.4162193]",Bacchus Marsh Grammar,1.3917,Diggers Rest Railway Station (Diggers Rest),27.6235,-37.69027,144.43159,Bacchus Marsh Grammar,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.3,3.8,38.3,33.7
369,8 Valentina Drive Darley VIC 3340,"[-37.6528919, 144.4200871]",Pentland Primary School,0.4278,Diggers Rest Railway Station (Diggers Rest),26.6171,-37.65586,144.42318,Pentland Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.7,2.1,31.9,30.8
370,36 Graham Street Bacchus Marsh VIC 3340,"[-37.6801936, 144.4371634]",Bacchus Marsh College,0.7036,Diggers Rest Railway Station (Diggers Rest),25.6388,-37.68563,144.43306,Bacchus Marsh College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.1,2.0,36.1,30.5
371,11a Wellington Street Bacchus Marsh VIC 3340,"[-37.6563038, 144.4468039]",Darley Primary School,0.8804,Diggers Rest Railway Station (Diggers Rest),24.3214,-37.65528,144.43691,Darley Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.3,2.3,29.1,25.4
372,150 Hopetoun Park Road Hopetoun Park VIC 3340,"[-37.6925378, 144.5013193]",OneSchool Global Vic,3.6889,Diggers Rest Railway Station (Diggers Rest),20.6129,-37.6863,144.5424,OneSchool Global Vic,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),5.0,5.9,27.9,23.1
373,34 McLachlan Street Bacchus Marsh VIC 3340,"[-37.6752276, 144.425387]",Bacchus Marsh College,1.3383,Diggers Rest Railway Station (Diggers Rest),26.5354,-37.68563,144.43306,Bacchus Marsh College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.6,5.8,37.0,30.4
374,63 Grant Street Maddingley VIC 3340,"[-37.6841787, 144.4333162]",Bacchus Marsh College,0.1627,Diggers Rest Railway Station (Diggers Rest),26.0728,-37.68563,144.43306,Bacchus Marsh College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.5,0.9,36.4,30.8
375,14 Beresford Crescent Darley VIC 3340,"[-37.6618422, 144.4434905]",Darley Primary School,0.9315,Diggers Rest Railway Station (Diggers Rest),24.6991,-37.65528,144.43691,Darley Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.4,3.4,34.4,27.1
376,5 Tudball Court Bacchus Marsh VIC 3340,"[-37.6695104, 144.4351757]",Bacchus Marsh Primary School,0.8024,Diggers Rest Railway Station (Diggers Rest),25.5662,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.4,3.2,35.5,29.6
377,97 Halletts Way Bacchus Marsh VIC 3340,"[-37.667224, 144.4225661]",Pentland Primary School,1.2625,Diggers Rest Railway Station (Diggers Rest),26.6173,-37.65586,144.42318,Pentland Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.3,2.5,35.9,27.9
378,11 McLachlan Street Bacchus Marsh VIC 3340,"[-37.6735277, 144.4247886]",Bacchus Marsh College,1.5286,Diggers Rest Railway Station (Diggers Rest),26.55,-37.68563,144.43306,Bacchus Marsh College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),3.1,5.3,36.8,29.8
379,6 Griffith Street Maddingley VIC 3340,"[-37.6857291, 144.4297469]",Bacchus Marsh College,0.2924,Diggers Rest Railway Station (Diggers Rest),26.42,-37.68563,144.43306,Bacchus Marsh College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.4,0.9,37.0,31.7
380,128 Stonehill Drive Bacchus Marsh VIC 3340,"[-37.6864957, 144.4098098]",Bacchus Marsh Grammar,1.9662,Diggers Rest Railway Station (Diggers Rest),28.148,-37.69027,144.43159,Bacchus Marsh Grammar,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),3.0,5.8,38.9,35.4
381,3 Forest Court Bacchus Marsh VIC 3340,"[-37.6653909, 144.421583]",Pentland Primary School,1.0672,Diggers Rest Railway Station (Diggers Rest),26.6699,-37.65586,144.42318,Pentland Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.3,4.7,36.9,30.1
382,60 Holts Lane Darley VIC 3340,"[-37.6618994, 144.4338077]",Darley Primary School,0.784,Diggers Rest Railway Station (Diggers Rest),25.5444,-37.65528,144.43691,Darley Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.3,3.1,34.5,27.6
383,42 Burbidge Drive Bacchus Marsh VIC 3340,"[-37.6655139, 144.4200444]",Pentland Primary School,1.1066,Diggers Rest Railway Station (Diggers Rest),26.8061,-37.65586,144.42318,Pentland Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.2,4.5,36.8,29.9
384,70B Halletts Way Bacchus Marsh VIC 3340,"[-37.6693404, 144.4234209]",Pentland Primary School,1.4963,Diggers Rest Railway Station (Diggers Rest),26.5831,-37.65586,144.42318,Pentland Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.7,3.0,36.3,28.4
385,21 Graham Street Bacchus Marsh VIC 3340,"[-37.6785284, 144.4369283]",Bacchus Marsh Primary School,0.819,Diggers Rest Railway Station (Diggers Rest),25.6174,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.1,2.4,35.9,30.2
386,4/2 Gladman Road Maddingley VIC 3340,"[-37.6876722, 144.4106915]",Bacchus Marsh Grammar,1.8657,Diggers Rest Railway Station (Diggers Rest),28.1031,-37.69027,144.43159,Bacchus Marsh Grammar,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.8,5.0,38.8,34.8
387,40 Gisborne Road Bacchus Marsh VIC 3340,"[-37.6713194, 144.4371421]",Bacchus Marsh Primary School,0.5605,Diggers Rest Railway Station (Diggers Rest),25.4334,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.7,1.4,35.0,28.2
388,13 Orton Crescent Bacchus Marsh VIC 3340,"[-37.6873736, 144.4173518]",Bacchus Marsh Grammar,1.2963,Diggers Rest Railway Station (Diggers Rest),27.5249,-37.69027,144.43159,Bacchus Marsh Grammar,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.3,4.1,38.3,33.9
389,13 Raglan Street Darley VIC 3340,"[-37.6572394, 144.4444524]",Darley Primary School,0.7002,Diggers Rest Railway Station (Diggers Rest),24.5409,-37.65528,144.43691,Darley Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.2,2.3,29.5,25.8
390,43 McLachlan Street Bacchus Marsh VIC 3340,"[-37.6750194, 144.4259427]",Bacchus Marsh College,1.3346,Diggers Rest Railway Station (Diggers Rest),26.4827,-37.68563,144.43306,Bacchus Marsh College,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),3.2,5.9,37.0,30.4
391,5 Lidgett Street Bacchus Marsh VIC 3340,"[-37.6732494, 144.4314567]",Bacchus Marsh Primary School,1.0292,Diggers Rest Railway Station (Diggers Rest),25.967,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.4,3.0,35.5,29.5
392,2 Linda Drive Bacchus Marsh VIC 3340,"[-37.6676363, 144.439023]",Bacchus Marsh Primary School,0.6993,Diggers Rest Railway Station (Diggers Rest),25.1948,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.0,2.2,34.7,27.9
393,30 Lyle Street Bacchus Marsh VIC 3340,"[-37.6705273, 144.4317987]",Bacchus Marsh Primary School,1.0367,Diggers Rest Railway Station (Diggers Rest),25.8798,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.4,3.1,35.4,29.5
394,432 Bacchus Marsh Road Bacchus Marsh VIC 3340,"[-37.6808749, 144.457555]",Bacchus Marsh Primary School,1.5426,Diggers Rest Railway Station (Diggers Rest),23.91,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.8,2.6,32.9,29.0
395,Bacchus Marsh VIC 3340,"[-37.67202959999999, 144.4307728]",Bacchus Marsh Primary School,1.0949,Diggers Rest Railway Station (Diggers Rest),26.0,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.7,3.5,35.7,30.0
396,26 Caspar Place Bacchus Marsh VIC 3340,"[-37.6876628, 144.4165737]",Bacchus Marsh Grammar,1.3557,Diggers Rest Railway Station (Diggers Rest),27.5992,-37.69027,144.43159,Bacchus Marsh Grammar,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.3,4.1,38.3,33.9
397,22 Somerton Court Bacchus Marsh VIC 3340,"[-37.6614052, 144.4383818]",Darley Primary School,0.6921,Diggers Rest Railway Station (Diggers Rest),25.1372,-37.65528,144.43691,Darley Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.3,3.0,34.3,26.8
398,2/10 McCormacks Road Maddingley VIC 3340,"[-37.6889406, 144.4120204]",Bacchus Marsh Grammar,1.7324,Diggers Rest Railway Station (Diggers Rest),28.0233,-37.69027,144.43159,Bacchus Marsh Grammar,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.5,4.1,38.5,34.0
399,19 Sweet Avenue Maddingley VIC 3340,"[-37.6877706, 144.4133987]",Bacchus Marsh Grammar,1.6283,Diggers Rest Railway Station (Diggers Rest),27.8739,-37.69027,144.43159,Bacchus Marsh Grammar,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.5,4.4,38.5,34.2
400,7 Pippin Court Darley VIC 3340,"[-37.6596116, 144.4380398]",Darley Primary School,0.491,Diggers Rest Railway Station (Diggers Rest),25.1379,-37.65528,144.43691,Darley Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.9,2.4,30.3,27.9
401,21 Connor Street Bacchus Marsh VIC 3340,"[-37.6732176, 144.4260495]",Bacchus Marsh Primary School,1.5061,Diggers Rest Railway Station (Diggers Rest),26.4342,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.6,4.9,36.8,29.6
402,210 Lerderderg Park Merrimu VIC 3340,"[-37.6625601, 144.4669648]",Bacchus Marsh Primary School,2.4034,Diggers Rest Railway Station (Diggers Rest),22.6689,-37.67303,144.44312,Bacchus Marsh Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),5.0,10.4,30.5,28.5
403,93 Greenes Lane Gordon VIC 3345,"[-37.5960674, 144.0994985]",Gordon Primary School,1.4419,Diggers Rest Railway Station (Diggers Rest),54.885,-37.58385,144.10505,Gordon Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.9,3.1,72.6,51.9
404,190 Bungaree-Wallace Road Bungaree VIC 3352,"[-37.5591151, 143.9893242]",Bungaree Primary School,1.5797,Diggers Rest Railway Station (Diggers Rest),64.9595,-37.55759,144.0071,Bungaree Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.6,1.6,82.8,55.4
405,45 Mullingar Drive Alfredton VIC 3350,"[-37.5663193, 143.8003283]",Alfredton Primary School,1.2881,Diggers Rest Railway Station (Diggers Rest),81.4871,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.1,4.2,99.3,76.8
406,57 Dyson Drive Alfredton VIC 3350,"[-37.550549, 143.7860381]",Lucas Primary School,0.5751,Diggers Rest Railway Station (Diggers Rest),82.9143,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.1,1.9,101.9,73.5
407,38 Signature Drive Alfredton VIC 3350,"[-37.551532, 143.8118524]",Ballarat Specialist School,0.6134,Diggers Rest Railway Station (Diggers Rest),80.6348,-37.55244,143.8187,Ballarat Specialist School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.0,4.5,96.4,74.1
408,4 Windsor Avenue Alfredton VIC 3350,"[-37.5486993, 143.7998397]",St Thomas More School,0.5318,Diggers Rest Railway Station (Diggers Rest),81.7244,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.7,2.4,100.9,72.3
409,1/34 Learmonth Street Alfredton VIC 3350,"[-37.5652069, 143.8108053]",Ballarat High School,1.3546,Diggers Rest Railway Station (Diggers Rest),80.5761,-37.55452,143.81821,Ballarat High School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.8,2.6,96.5,72.6
410,8 Sapphire Dr Alfredton VIC 3350,"[-37.5454481, 143.8073245]",St Thomas More School,1.1051,Diggers Rest Railway Station (Diggers Rest),81.1083,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.5,5.7,96.4,74.1
411,5 McCallum Street Lucas VIC 3350,"[-37.5492524, 143.7764781]",Lucas Primary School,0.3751,Diggers Rest Railway Station (Diggers Rest),83.7697,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.5,1.0,102.6,75.1
412,31 Mimosa Avenue Alfredton VIC 3350,"[-37.5502843, 143.8023204]",St Thomas More School,0.4129,Diggers Rest Railway Station (Diggers Rest),81.4871,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.6,2.4,101.4,73.2
413,39 Belltower Avenue Alfredton VIC 3350,"[-37.5446016, 143.7889212]",Siena Catholic Primary School,0.7673,Diggers Rest Railway Station (Diggers Rest),82.7346,-37.54597,143.78041,Siena Catholic Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.1,2.4,101.3,73.4
414,1805 Sturt Street Alfredton VIC 3350,"[-37.5490286, 143.8020024]",St Thomas More School,0.5273,Diggers Rest Railway Station (Diggers Rest),81.5304,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.9,3.3,101.0,72.6
415,1621A Sturt Street Alfredton VIC 3350,"[-37.5546948, 143.815602]",Ballarat High School,0.2313,Diggers Rest Railway Station (Diggers Rest),80.2679,-37.55452,143.81821,Ballarat High School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.3,0.6,95.3,71.2
416,21 Evans Way Lucas VIC 3350,"[-37.5429702, 143.7690314]",Siena Catholic Primary School,1.0592,Diggers Rest Railway Station (Diggers Rest),84.5015,-37.54597,143.78041,Siena Catholic Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.1,3.8,102.9,75.4
417,16 O'Callaghan Parade Lucas VIC 3350,"[-37.5467111, 143.7741678]",Siena Catholic Primary School,0.5577,Diggers Rest Railway Station (Diggers Rest),84.0035,-37.54597,143.78041,Siena Catholic Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.9,1.9,102.8,75.4
418,19 Echo Place Alfredton VIC 3350,"[-37.5563183, 143.7904476]",St Thomas More School,0.8964,Diggers Rest Railway Station (Diggers Rest),82.4604,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.3,2.9,98.0,76.6
419,6/33 Tremain Drive Lucas VIC 3350,"[-37.5435011, 143.7802723]",Siena Catholic Primary School,0.2743,Diggers Rest Railway Station (Diggers Rest),83.5079,-37.54597,143.78041,Siena Catholic Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.5,1.8,102.0,74.1
420,20 Adrianus Street Alfredton VIC 3350,"[-37.5642076, 143.785562]",St Thomas More School,1.741,Diggers Rest Railway Station (Diggers Rest),82.8073,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.9,4.1,103.6,75.9
421,314 Cuthberts Road Lucas VIC 3350,"[-37.5516007, 143.7840879]",Lucas Primary School,0.5191,Diggers Rest Railway Station (Diggers Rest),83.0732,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.4,2.7,102.1,74.3
422,2/8 Balmoral Street Braybrook VIC 3019,"[-37.7815505, 144.8561695]",Rosamond Special School,0.2224,Tottenham Railway Station (West Footscray),2.0573,-37.77964,144.85541,Rosamond Special School,20022,-37.7993,144.8629,Tottenham Railway Station (West Footscray),0.9,1.2,2.7,5.7
423,25 O'Callaghan Parade Lucas VIC 3350,"[-37.5467111, 143.7741678]",Siena Catholic Primary School,0.5577,Diggers Rest Railway Station (Diggers Rest),84.0035,-37.54597,143.78041,Siena Catholic Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.9,1.9,102.8,75.4
424,1/8 Christine Avenue Alfredton VIC 3350,"[-37.5515975, 143.802596]",St Thomas More School,0.3143,Diggers Rest Railway Station (Diggers Rest),81.4471,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.5,1.9,101.7,74.4
425,15 Sells Road Lucas VIC 3350,"[-37.5485179, 143.7769865]",Lucas Primary School,0.3079,Diggers Rest Railway Station (Diggers Rest),83.7338,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.3,0.6,102.5,74.7
426,15 Nyon Road Alfredton VIC 3350,"[-37.5633279, 143.7885131]",St Thomas More School,1.4877,Diggers Rest Railway Station (Diggers Rest),82.5564,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),3.9,5.5,99.4,76.0
427,4 Towong Street Alfredton VIC 3350,"[-37.5552169, 143.8068792]",Alfredton Primary School,0.4248,Diggers Rest Railway Station (Diggers Rest),81.0284,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.6,1.3,96.2,73.2
428,33 Walters Way Alfredton VIC 3350,"[-37.5605227, 143.7901525]",St Thomas More School,1.1656,Diggers Rest Railway Station (Diggers Rest),82.4409,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),4.3,6.6,99.8,77.0
429,2/19 Lawrie Drive Alfredton VIC 3350,"[-37.5566683, 143.8031764]",Alfredton Primary School,0.2281,Diggers Rest Railway Station (Diggers Rest),81.3375,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.2,0.6,96.9,74.3
430,11 Obrien Drive Alfredton VIC 3350,"[-37.5662322, 143.7936554]",Alfredton Primary School,1.4719,Diggers Rest Railway Station (Diggers Rest),82.0752,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),2.3,4.7,99.0,76.1
431,19 Dromana Street Alfredton VIC 3350,"[-37.55955, 143.8100304]",Alfredton Primary School,0.8769,Diggers Rest Railway Station (Diggers Rest),80.7031,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.7,3.5,96.6,73.7
432,6 Heathcote Drive Alfredton VIC 3350,"[-37.5472533, 143.7710834]",Lucas Primary School,0.827,Diggers Rest Railway Station (Diggers Rest),84.2677,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.1,2.0,103.2,75.5
433,66 Lugano Avenue Alfredton VIC 3350,"[-37.5634529, 143.7894892]",St Thomas More School,1.4412,Diggers Rest Railway Station (Diggers Rest),82.4692,-37.55349,143.79995,St Thomas More School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),4.0,5.8,99.5,76.3
434,13 Kernick Street Lucas VIC 3350,"[-37.5461923, 143.7717781]",Siena Catholic Primary School,0.7632,Diggers Rest Railway Station (Diggers Rest),84.2198,-37.54597,143.78041,Siena Catholic Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.9,2.6,103.2,75.5
435,21 Sutcliffe Street Lucas VIC 3350,"[-37.5495241, 143.7827312]",Lucas Primary School,0.2694,Diggers Rest Railway Station (Diggers Rest),83.2171,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.3,1.1,102.1,74.3
436,52 Vale Street Alfredton VIC 3350,"[-37.5594151, 143.815213]",Ballarat High School,0.6044,Diggers Rest Railway Station (Diggers Rest),80.2489,-37.55452,143.81821,Ballarat High School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.8,1.9,95.5,71.8
437,164 Shortridge Drive Lucas VIC 3350,"[-37.5472414, 143.7701059]",Lucas Primary School,0.9132,Diggers Rest Railway Station (Diggers Rest),84.3537,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.1,2.2,103.2,75.1
438,41 Moore Way Lucas VIC 3350,"[-37.5423133, 143.7741672]",Siena Catholic Primary School,0.6849,Diggers Rest Railway Station (Diggers Rest),84.0592,-37.54597,143.78041,Siena Catholic Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.9,3.1,102.4,74.6
439,47 Vetrano Avenue Alfredton VIC 3350,"[-37.5546263, 143.8073019]",Alfredton Primary School,0.46,Diggers Rest Railway Station (Diggers Rest),80.9981,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.5,0.9,96.1,72.8
440,10 Towong Street Alfredton VIC 3350,"[-37.5558764, 143.8067944]",Alfredton Primary School,0.4317,Diggers Rest Railway Station (Diggers Rest),81.0283,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.7,1.5,96.3,73.4
441,59 Dyson Drive Alfredton VIC 3350,"[-37.5507368, 143.7859533]",Lucas Primary School,0.5795,Diggers Rest Railway Station (Diggers Rest),82.9195,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.1,1.9,101.9,73.6
442,Lucas VIC 3350,"[-37.5485179, 143.7769865]",Lucas Primary School,0.3079,Diggers Rest Railway Station (Diggers Rest),83.7338,-37.54796,143.7804,Lucas Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),0.3,0.6,102.5,74.7
443,Alfredton Estate Ballarat Central VIC 3350,"[-37.5671987, 143.78883]",Alfredton Primary School,1.8078,Diggers Rest Railway Station (Diggers Rest),82.4907,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),3.1,5.4,99.1,75.5
444,9 Kilkenny Drive Alfredton VIC 3350,"[-37.5630731, 143.7938749]",Alfredton Primary School,1.171,Diggers Rest Railway Station (Diggers Rest),82.0872,-37.5548,143.8021,Alfredton Primary School,15353,-37.627,144.7199,Diggers Rest Railway Station (Diggers Rest),1.7,3.1,98.3,76.8
