,Unnamed: 0,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent,real_school_distance,real_school_duration,real_station_distance,real_station_duration
9705,9705,54 Crusoe Road Kangaroo Flat VIC 3555,House,2022,"[-36.8086258, 144.2366444]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,,57665.21904761902,21326.30062144884,380.0,,,110.2,75.8
9706,9706,1/4A Ruth Street Golden Square VIC 3555,House,2022,"[-36.7605851, 144.2540996]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,2.0,57665.21904761902,21326.30062144884,580.0,,,115.4,82.9
9707,9707,23 Grevillea Avenue Kangaroo Flat VIC 3555,House,2022,"[-36.8049498, 144.2265389]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,2.0,1.0,57665.21904761902,21326.30062144884,470.0,,,111.1,79.8
9708,9708,2/22a Emmett Street Golden Square VIC 3555,Apartment / Unit / Flat,2022,"[-36.7681625, 144.2481525]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,2.0,,57665.21904761902,21326.30062144884,400.0,,,113.6,81.6
9709,9709,2/205B Aspinall Street Kangaroo Flat VIC 3555,House,2022,"[-36.7853068, 144.2347255]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,2.0,1.0,1.0,57665.21904761902,21326.30062144884,340.0,,,112.0,79.0
9710,9710,17 Alexander Street Kangaroo Flat VIC 3555,House,2022,"[-36.792682, 144.2480347]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,1.0,57665.21904761902,21326.30062144884,405.0,,,110.7,77.0
9711,9711,134 Crusoe Road Kangaroo Flat VIC 3555,House,2022,"[-36.8145554, 144.2306392]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,4.0,2.0,2.0,57665.21904761902,21326.30062144884,425.0,,,108.6,75.5
9712,9712,3 Parklane Court Kangaroo Flat VIC 3555,House,2022,"[-36.8099237, 144.2377301]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,4.0,57665.21904761902,21326.30062144884,410.0,,,108.8,74.1
9713,9713,311 King Street Golden Square VIC 3555,House,2022,"[-36.7714558, 144.2648357]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,1.0,57665.21904761902,21326.30062144884,340.0,,,113.8,81.2
9714,9714,311A Rowan Street Golden Square VIC 3555,House,2022,"[-36.7670196, 144.2567488]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,2.0,1.0,1.0,57665.21904761902,21326.30062144884,480.0,,,113.8,82.5
9715,9715,2/31 Booth Street Golden Square VIC 3555,House,2022,"[-36.7671327, 144.259216]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,2.0,2.0,57665.21904761902,21326.30062144884,640.0,,,114.1,82.4
9716,9716,61 Phillis Street Kangaroo Flat VIC 3555,House,2022,"[-36.8220828, 144.2442014]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,2.0,1.0,57665.21904761902,21326.30062144884,480.0,,,107.9,73.6
9717,9717,21 Station Street Kangaroo Flat VIC 3555,House,2022,"[-36.7950224, 144.2479453]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,,57665.21904761902,21326.30062144884,380.0,,,110.5,76.1
9718,9718,13 Hattam Street Golden Square VIC 3555,House,2022,"[-36.7813647, 144.2558569]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,3.0,57665.21904761902,21326.30062144884,400.0,,,112.5,78.8
9719,9719,15 Thistle Street Golden Square VIC 3555,House,2022,"[-36.7689973, 144.2673099]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,2.0,1.0,1.0,57665.21904761902,21326.30062144884,340.0,,,114.2,81.7
9720,9720,9 Cobb Court Kangaroo Flat VIC 3555,House,2022,"[-36.8170161, 144.2348534]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,4.0,2.0,2.0,57665.21904761902,21326.30062144884,540.0,,,107.9,73.0
9721,9721,27 Howell Crescent Kangaroo Flat VIC 3555,House,2022,"[-36.7889242, 144.2298646]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,2.0,2.0,57665.21904761902,21326.30062144884,470.0,,,111.9,79.2
9722,9722,23 Curnow Street Golden Square VIC 3555,House,2022,"[-36.7602099, 144.2537883]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,1.0,2.0,57665.21904761902,21326.30062144884,390.0,,,115.3,82.5
9723,9723,1/48 Panton Street Golden Square VIC 3555,House,2022,"[-36.7738146, 144.2585014]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,2.0,1.0,57665.21904761902,21326.30062144884,400.0,,,113.0,79.8
9724,9724,14 Irrabella Place Kangaroo Flat VIC 3555,House,2022,"[-36.8165128, 144.2418042]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,4.0,2.0,2.0,57665.21904761902,21326.30062144884,460.0,,,108.2,73.5
9725,9725,342 High Street Golden Square VIC 3555,Townhouse,2022,"[-36.7724939, 144.2583634]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,3.0,2.0,1.0,57665.21904761902,21326.30062144884,450.0,,,113.2,79.8
9726,9726,2/87 Maple Street Golden Square VIC 3555,House,2022,"[-36.7642433, 144.2548119]",3555,"[xcoord    144.245117
ycoord    -36.788949
Name: Kangaroo Flat - Golden Square, dtype: float64]",Kangaroo Flat - Golden Square,2.0,1.0,1.0,57665.21904761902,21326.30062144884,360.0,,,114.6,81.9
9727,9727,24 Taylor St California Gully VIC 3556,House,2022,"[-36.73702919999999, 144.2515705]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,3.0,2.0,4.0,54287.68571428582,13399.607519531271,465.0,,,118.9,86.6
9728,9728,34 Hodgson Street Eaglehawk VIC 3556,House,2022,"[-36.7072279, 144.2517411]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,3.0,1.0,,54287.68571428582,13399.607519531271,310.0,,,131.2,91.9
9729,9729,3/32A Victoria Street Eaglehawk VIC 3556,Apartment / Unit / Flat,2022,"[-36.71513, 144.2589185]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,2.0,1.0,1.0,54287.68571428582,13399.607519531271,200.0,,,121.4,91.0
9730,9730,34A Orlando Street Eaglehawk VIC 3556,House,2022,"[-36.71102339999999, 144.2539044]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,2.0,1.0,1.0,54287.68571428582,13399.607519531271,350.0,,,122.0,92.5
9731,9731,65 High Street Eaglehawk VIC 3556,House,2022,"[-36.7200691, 144.256328]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,3.0,1.0,,54287.68571428582,13399.607519531271,280.0,,,120.4,89.3
9732,9732,12 Bursaria Street Jackass Flat VIC 3556,House,2022,"[-36.7105614, 144.282455]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,4.0,2.0,2.0,54287.68571428582,13399.607519531271,450.0,,,123.4,93.4
9733,9733,10 Melinda Street California Gully VIC 3556,House,2022,"[-36.72138870000001, 144.2716611]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,4.0,2.0,6.0,54287.68571428582,13399.607519531271,480.0,,,121.5,92.3
9734,9734,13 Edgewater Close Eaglehawk VIC 3556,House,2022,"[-36.7074156, 144.2722584]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,4.0,2.0,2.0,54287.68571428582,13399.607519531271,440.0,,,123.8,97.0
9735,9735,22 Lancaster Drive Jackass Flat VIC 3556,House,2022,"[-36.713642, 144.2839965]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,4.0,2.0,4.0,54287.68571428582,13399.607519531271,450.0,,,123.5,94.1
9736,9736,5 Weatherall St California Gully VIC 3556,House,2022,"[-36.7345015, 144.2605701]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,3.0,1.0,2.0,54287.68571428582,13399.607519531271,390.0,,,118.9,87.0
9737,9737,2A Bragg St Eaglehawk VIC 3556,Townhouse,2022,"[-36.7261193, 144.2433167]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,3.0,4.0,3.0,54287.68571428582,13399.607519531271,495.0,,,120.8,88.8
9738,9738,10 Fiddlers Lane Jackass Flat VIC 3556,House,2022,"[-36.708905, 144.2809617]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,3.0,2.0,2.0,54287.68571428582,13399.607519531271,420.0,,,123.3,93.2
9739,9739,190 Sailors Gully Road Sailors Gully VIC 3556,House,2022,"[-36.7086758, 144.2332921]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,5.0,2.0,2.0,54287.68571428582,13399.607519531271,650.0,,,129.5,89.2
9740,9740,4/17 Barrell Street Eaglehawk VIC 3556,Apartment / Unit / Flat,2022,"[-36.7225265, 144.2600711]",3556,"[xcoord    144.376510
ycoord    -36.609767
Name: Bendigo Region - North, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64]",California Gully - Eaglehawk,2.0,1.0,1.0,54287.68571428582,13399.607519531271,350.0,,,120.3,89.4
9741,9741,2614 Murray Valley Highway Torrumbarry VIC 3562,House,2022,"[-36.0285901, 144.515874]",3562,"[xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Lockington - Gunbower,1.0,1.0,1.0,56017.47619047621,3857.9916348544048,295.0,,,205.9,152.7
9742,9742,12A/310 Bangerang Road Echuca Village VIC 3564,Apartment / Unit / Flat,2022,"[-36.1249167, 144.8064836]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,2.0,1.0,,61873.485714285634,15423.77510209517,295.0,,,199.7,153.7
9743,9743,1 Shackell Street Echuca VIC 3564,House,2022,"[-36.1433535, 144.7359904]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,3.0,1.0,1.0,61873.485714285634,15423.77510209517,330.0,,,191.3,145.1
9744,9744,4/135 Anstruther Street Echuca VIC 3564,Apartment / Unit / Flat,2022,"[-36.1258803, 144.7558286]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,1.0,1.0,,61873.485714285634,15423.77510209517,323.6333333333333,,,195.2,149.9
9745,9745,26 Eyre Street Echuca VIC 3564,House,2022,"[-36.1331597, 144.7621442]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,1.0,1.0,2.0,61873.485714285634,15423.77510209517,300.0,,,194.8,149.2
9746,9746,1/9 Minor Street Echuca VIC 3564,Townhouse,2022,"[-36.143864, 144.7504552]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,3.0,2.0,2.0,61873.485714285634,15423.77510209517,535.9666666666667,,,193.5,147.3
9747,9747,11 Howell Drive Echuca VIC 3564,House,2022,"[-36.1468508, 144.7222077]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,4.0,2.0,2.0,61873.485714285634,15423.77510209517,596.6333333333333,,,191.7,145.3
9748,9748,91 Campaspe Esplanade Echuca VIC 3564,House,2022,"[-36.1366181, 144.7378783]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,3.0,1.0,4.0,61873.485714285634,15423.77510209517,450.0,,,192.3,145.9
9749,9749,41 Magnolia Drive Echuca VIC 3564,House,2022,"[-36.1373504, 144.721378]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,4.0,2.0,6.0,61873.485714285634,15423.77510209517,556.2666666666667,,,192.3,147.8
9750,9750,23 Wisteria Street Echuca VIC 3564,House,2022,"[-36.134043, 144.7240055]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,4.0,2.0,2.0,61873.485714285634,15423.77510209517,570.0,,,192.4,147.1
9751,9751,48 Declan Way Echuca VIC 3564,House,2022,"[-36.1506346, 144.7240623]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,2.0,1.0,1.0,61873.485714285634,15423.77510209517,455.0,,,190.7,145.0
9752,9752,3 Amy Place Echuca VIC 3564,House,2022,"[-36.14671140000001, 144.7263847]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,4.0,2.0,2.0,61873.485714285634,15423.77510209517,576.3333333333333,,,190.8,144.6
9753,9753,1/52 Hovell Street Echuca VIC 3564,Apartment / Unit / Flat,2022,"[-36.1355472, 144.7578976]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,2.0,1.0,,61873.485714285634,15423.77510209517,318.5,,,194.2,148.1
9754,9754,1 Aston Court Echuca VIC 3564,House,2022,"[-36.1509204, 144.7283965]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,3.0,1.0,2.0,61873.485714285634,15423.77510209517,455.0,,,190.2,143.3
9755,9755,1/5 Murray Street Echuca VIC 3564,Townhouse,2022,"[-36.1315028, 144.7455607]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,2.0,2.0,3.0,61873.485714285634,15423.77510209517,556.2666666666667,,,193.7,148.4
9756,9756,23 Cleary Street Echuca VIC 3564,House,2022,"[-36.1403062, 144.7213808]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,3.0,2.0,2.0,61873.485714285634,15423.77510209517,556.2666666666667,,,191.9,145.2
9757,9757,1 Clyde Court Echuca VIC 3564,House,2022,"[-36.1378488, 144.7325016]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,3.0,1.0,2.0,61873.485714285634,15423.77510209517,211.63333333333333,,,191.9,145.7
9758,9758,5/135 Anstruther Street Echuca VIC 3564,Apartment / Unit / Flat,2022,"[-36.1258803, 144.7558286]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,2.0,1.0,1.0,61873.485714285634,15423.77510209517,343.93333333333334,,,195.2,149.9
9759,9759,45 McKinlay Street Echuca VIC 3564,House,2022,"[-36.1320664, 144.7565446]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,3.0,1.0,3.0,61873.485714285634,15423.77510209517,455.0,,,194.5,148.5
9760,9760,30 Maker Parade Echuca VIC 3564,House,2022,"[-36.1427812, 144.7264687]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,4.0,2.0,2.0,61873.485714285634,15423.77510209517,550.0,,,191.2,144.3
9761,9761,1 Norman Court Echuca VIC 3564,House,2022,"[-36.1348151, 144.768728]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,4.0,2.0,2.0,61873.485714285634,15423.77510209517,626.9666666666667,,,195.3,151.0
9762,9762,24/29 Francis Street Echuca VIC 3564,Apartment / Unit / Flat,2022,"[-36.1365427, 144.7483196]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,2.0,1.0,1.0,61873.485714285634,15423.77510209517,390.0,,,193.3,147.7
9763,9763,12 McKenzie Road Echuca VIC 3564,House,2022,"[-36.1490846, 144.7648347]",3564,"[xcoord    145.027278
ycoord    -36.297125
Name: Kyabram, dtype: float64, xcoord    144.747601
ycoord    -36.136221
Name: Echuca, dtype: float64, xcoord    144.496570
ycoord    -36.125322
Name: Lockington - Gunbower, dtype: float64]",Echuca,,,,61873.485714285634,15423.77510209517,No Available,,,195.2,149.2
9764,9764,52A Wellington Street Kerang VIC 3579,Apartment / Unit / Flat,2022,"[-35.7352524, 143.9198866]",3579,"[xcoord    143.972399
ycoord    -35.733999
Name: Gannawarra, dtype: float64, xcoord    143.922865
ycoord    -35.731754
Name: Kerang, dtype: float64]",Kerang,3.0,1.0,1.0,51999.876190476585,3884.3982055664055,260.0,,,247.7,168.6
9765,9765,2/14 McKenzie Street Kerang VIC 3579,Apartment / Unit / Flat,2022,"[-35.7249285, 143.9217224]",3579,"[xcoord    143.972399
ycoord    -35.733999
Name: Gannawarra, dtype: float64, xcoord    143.922865
ycoord    -35.731754
Name: Kerang, dtype: float64]",Kerang,2.0,1.0,,51999.876190476585,3884.3982055664055,220.0,,,248.7,170.9
9766,9766,1/16 Gummow Street Swan Hill VIC 3585,Apartment / Unit / Flat,2022,"[-35.3415227, 143.5539618]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,2.0,1.0,1.0,57177.28571428593,11332.296497691772,340.0,,,307.2,213.2
9767,9767,166 Murlong Street Swan Hill VIC 3585,House,2022,"[-35.343009, 143.543465]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,3.0,1.0,2.0,57177.28571428593,11332.296497691772,350.0,,,307.1,212.7
9768,9768,5 Hoare Street Swan Hill VIC 3585,House,2022,"[-35.3520787, 143.5446061]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,3.0,1.0,2.0,57177.28571428593,11332.296497691772,270.0,,,307.3,213.2
9769,9769,4 Hoare Street Swan Hill VIC 3585,House,2022,"[-35.351684, 143.5446484]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,3.0,1.0,1.0,57177.28571428593,11332.296497691772,330.0,,,307.2,213.1
9770,9770,14 Wilson Street Swan Hill VIC 3585,House,2022,"[-35.3510268, 143.562967]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,3.0,1.0,1.0,57177.28571428593,11332.296497691772,310.0,,,304.8,209.5
9771,9771,171 Stradbroke Avenue Swan Hill VIC 3585,House,2022,"[-35.3453274, 143.5506501]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,3.0,1.0,1.0,57177.28571428593,11332.296497691772,270.0,,,306.3,211.7
9772,9772,2/11 Foster Street Swan Hill VIC 3585,Apartment / Unit / Flat,2022,"[-35.33737139999999, 143.5403451]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,2.0,1.0,1.0,57177.28571428593,11332.296497691772,270.0,,,308.3,215.5
9773,9773,5/14 Milloo Street Swan Hill VIC 3585,Apartment / Unit / Flat,2022,"[-35.332089, 143.562287]",3585,"[xcoord    143.550708
ycoord    -35.341901
Name: Swan Hill, dtype: float64, xcoord    143.276490
ycoord    -35.185189
Name: Swan Hill Region, dtype: float64]",Swan Hill,2.0,1.0,1.0,57177.28571428593,11332.296497691772,320.0,,,307.1,213.9
