,name,coordinates,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
8590,18 Tarakan Avenue Ashburton VIC 3147,"[-37.8655209, 145.0834745]",Ashburton Primary School,0.3688,Ashburton Railway Station (Ashburton),0.4351,-37.8622,145.08362,Ashburton Primary School,19848,-37.862,145.0813,Ashburton Railway Station (Ashburton),,,,
8591,13 Mernda Avenue Ashburton VIC 3147,"[-37.8613399, 145.0905406]",Ashburton Primary School,0.6164,Ashburton Railway Station (Ashburton),0.8164,-37.8622,145.08362,Ashburton Primary School,19848,-37.862,145.0813,Ashburton Railway Station (Ashburton),,,,
8592,57 Cleveland Road Ashwood VIC 3147,"[-37.8715284, 145.1045882]",Frank Dando Sports Academy,0.6471,Jordanville Railway Station (Mount Waverley),0.6998,-37.8668,145.10889,Frank Dando Sports Academy,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8593,2/8 Murra Court Ashwood VIC 3147,"[-37.87149400000001, 145.101641]",Ashwood High School,0.7871,Jordanville Railway Station (Mount Waverley),0.9495,-37.86453,145.10333,Ashwood High School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8594,3/57-59 High Street Road Ashwood VIC 3147,"[-37.8660102, 145.0966266]",Ashwood High School,0.6123,Holmesglen Railway Station (Malvern East),1.0673,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8595,3/6 Murra Court Ashwood VIC 3147,"[-37.87094829999999, 145.1016359]",Ashwood High School,0.7278,Jordanville Railway Station (Mount Waverley),0.9666,-37.86453,145.10333,Ashwood High School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8596,1A Julie Court Ashwood VIC 3147,"[-37.8655473, 145.0974779]",Ashwood High School,0.5272,Holmesglen Railway Station (Malvern East),1.1494,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8597,3 Nolan Court Ashwood VIC 3147,"[-37.8619533, 145.0995894]",Ashwood High School,0.436,Holmesglen Railway Station (Malvern East),1.5876,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8598,16 Kanooka Avenue Ashwood VIC 3147,"[-37.8593788, 145.1042865]",Ashwood School,0.2548,Jordanville Railway Station (Mount Waverley),1.7217,-37.85966,145.10716,Ashwood School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8599,2B Jordan Street Ashwood VIC 3147,"[-37.8675032, 145.102886]",Ashwood High School,0.3323,Jordanville Railway Station (Mount Waverley),1.056,-37.86453,145.10333,Ashwood High School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8600,17/2-12 Temple Street Ashwood VIC 3147,"[-37.870857, 145.09392]",Ashwood High School,1.0857,Holmesglen Railway Station (Malvern East),0.4847,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8601,19 Munro Avenue Ashburton VIC 3147,"[-37.8650543, 145.0764306]",Ashburton Primary School,0.7075,Alamein Railway Station (Ashburton),0.461,-37.8622,145.08362,Ashburton Primary School,19847,-37.8683,145.0797,Alamein Railway Station (Ashburton),,,,
8602,1/114-116 High St Road Ashwood VIC 3147,"[-37.8671707, 145.1029288]",Ashwood High School,0.2952,Jordanville Railway Station (Mount Waverley),1.0772,-37.86453,145.10333,Ashwood High School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8603,5/57-59 High Street Road Ashwood VIC 3147,"[-37.8660102, 145.0966266]",Ashwood High School,0.6123,Holmesglen Railway Station (Malvern East),1.0673,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8604,2/57-59 High Street Road Ashwood VIC 3147,"[-37.8660102, 145.0966266]",Ashwood High School,0.6123,Holmesglen Railway Station (Malvern East),1.0673,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8605,82 Nicholas Street Ashburton VIC 3147,"[-37.8741363, 145.073501]",Solway Primary School,0.1157,East Malvern Railway Station (Malvern East),0.4736,-37.87324,145.07283,Solway Primary School,19838,-37.8769,145.0694,East Malvern Railway Station (Malvern East),,,,
8606,12 Munro Avenue Ashburton VIC 3147,"[-37.8643179, 145.0759897]",Ashburton Primary School,0.7114,Ashburton Railway Station (Ashburton),0.5334,-37.8622,145.08362,Ashburton Primary School,19848,-37.862,145.0813,Ashburton Railway Station (Ashburton),,,,
8607,Ashwood VIC 3147,"[-37.864355, 145.0981134]",Ashwood High School,0.4594,Holmesglen Railway Station (Malvern East),1.2917,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8608,1/21 Electra Avenue Ashwood VIC 3147,"[-37.8703084, 145.108211]",Frank Dando Sports Academy,0.394,Jordanville Railway Station (Mount Waverley),0.5006,-37.8668,145.10889,Frank Dando Sports Academy,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8609,10. Alamein Avenue Ashburton VIC 3147,"[-37.868661, 145.0817512]",Ashburton Primary School,0.7357,Alamein Railway Station (Ashburton),0.1849,-37.8622,145.08362,Ashburton Primary School,19847,-37.8683,145.0797,Alamein Railway Station (Ashburton),,,,
8610,5/14-16 Temple Street Ashwood VIC 3147,"[-37.8709503, 145.0946302]",Ashwood High School,1.0458,Holmesglen Railway Station (Malvern East),0.5159,-37.86453,145.10333,Ashwood High School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8611,206/151-153 Huntingdale Road Ashwood VIC 3147,"[-37.86745459999999, 145.1115323]",Frank Dando Sports Academy,0.2436,Jordanville Railway Station (Mount Waverley),0.6839,-37.8668,145.10889,Frank Dando Sports Academy,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8612,10/151-153 Huntingdale Road Ashwood VIC 3147,"[-37.86745459999999, 145.1115323]",Frank Dando Sports Academy,0.2436,Jordanville Railway Station (Mount Waverley),0.6839,-37.8668,145.10889,Frank Dando Sports Academy,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8613,1/27 George Street Ashwood VIC 3147,"[-37.86290049999999, 145.0966567]",Ashwood High School,0.6144,Ashburton Railway Station (Ashburton),1.355,-37.86453,145.10333,Ashwood High School,19848,-37.862,145.0813,Ashburton Railway Station (Ashburton),,,,
8614,49 Alamein Avenue Ashburton VIC 3147,"[-37.8682199, 145.0867059]",Ashburton Primary School,0.7212,Alamein Railway Station (Ashburton),0.6165,-37.8622,145.08362,Ashburton Primary School,19847,-37.8683,145.0797,Alamein Railway Station (Ashburton),,,,
8615,52B Victory Boulevard Ashburton VIC 3147,"[-37.8698143, 145.0819235]",Ashburton Primary School,0.8582,Alamein Railway Station (Ashburton),0.2579,-37.8622,145.08362,Ashburton Primary School,19847,-37.8683,145.0797,Alamein Railway Station (Ashburton),,,,
8616,138 Ashburn Grove Ashburton VIC 3147,"[-37.87372330000001, 145.076694]",Solway Primary School,0.3442,Alamein Railway Station (Ashburton),0.6575,-37.87324,145.07283,Solway Primary School,19847,-37.8683,145.0797,Alamein Railway Station (Ashburton),,,,
8617,7 Bardia Avenue Ashburton VIC 3147,"[-37.8650071, 145.0875676]",Ashburton Primary School,0.4666,Ashburton Railway Station (Ashburton),0.6446,-37.8622,145.08362,Ashburton Primary School,19848,-37.862,145.0813,Ashburton Railway Station (Ashburton),,,,
8618,607/70 Batesford Road Chadstone VIC 3148,"[-37.8759356, 145.0930612]",St Mary Magdalen’s School,0.8335,Holmesglen Railway Station (Malvern East),0.2687,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8619,1/4 Cabena Crescent Chadstone VIC 3148,"[-37.8897162, 145.0945244]",Oakleigh Primary School,0.7404,Oakleigh Railway Station (Oakleigh),1.3061,-37.89447,145.08862,Oakleigh Primary School,19917,-37.9004,145.0883,Oakleigh Railway Station (Oakleigh),,,,
8620,2/6 Elaroo St Chadstone VIC 3148,"[-37.8796084, 145.0967454]",St Mary Magdalen’s School,0.3924,Holmesglen Railway Station (Malvern East),0.7855,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8621,14/13 Churchill Avenue Chadstone VIC 3148,"[-37.88813080000001, 145.1071093]",Mount Waverley Heights Primary School,0.4272,Jordanville Railway Station (Mount Waverley),1.6715,-37.889,145.11184,Mount Waverley Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8622,1/18 Aloomba Street Chadstone VIC 3148,"[-37.8798412, 145.0982966]",St Mary Magdalen’s School,0.2555,Holmesglen Railway Station (Malvern East),0.9008,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8623,2 Gateway Close Chadstone VIC 3148,"[-37.8834398, 145.1082944]",Mount Waverley Heights Primary School,0.6915,Jordanville Railway Station (Mount Waverley),1.1423,-37.889,145.11184,Mount Waverley Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8624,1/12 Cole Crescent Chadstone VIC 3148,"[-37.8873931, 145.0908422]",Oakleigh Primary School,0.8095,Hughesdale Railway Station (Hughesdale),1.4321,-37.89447,145.08862,Oakleigh Primary School,19918,-37.8949,145.0776,Hughesdale Railway Station (Hughesdale),,,,
8625,3/13 Kalymna Grove Chadstone VIC 3148,"[-37.8876262, 145.1032954]",Salesian College Chadstone,0.6055,Jordanville Railway Station (Mount Waverley),1.7389,-37.88273,145.10026,Salesian College Chadstone,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8626,10 Evans Street Chadstone VIC 3148,"[-37.883444, 145.097681]",Salesian College Chadstone,0.2403,Holmesglen Railway Station (Malvern East),1.1768,-37.88273,145.10026,Salesian College Chadstone,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8627,8 Railway Parade South Chadstone VIC 3148,"[-37.8741522, 145.1010114]",St Mary Magdalen’s School,0.6249,Holmesglen Railway Station (Malvern East),0.9076,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8628,2 Cole Crescent Chadstone VIC 3148,"[-37.8862766, 145.0904544]",Oakleigh Primary School,0.9236,Holmesglen Railway Station (Malvern East),1.3184,-37.89447,145.08862,Oakleigh Primary School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8629,2/20 Thurloo Street Chadstone VIC 3148,"[-37.8788794, 145.0954598]",St Mary Magdalen’s School,0.5148,Holmesglen Railway Station (Malvern East),0.65,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8630,1/29 Burton Street Chadstone VIC 3148,"[-37.8758251, 145.1087685]",St Mary Magdalen’s School,0.7975,Jordanville Railway Station (Mount Waverley),0.3833,-37.87978,145.1012,St Mary Magdalen’s School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8631,3/27 Timmings Street Chadstone VIC 3148,"[-37.8835904, 145.0959235]",Salesian College Chadstone,0.3933,Holmesglen Railway Station (Malvern East),1.1188,-37.88273,145.10026,Salesian College Chadstone,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8632,3/4 Kelly Street Chadstone VIC 3148,"[-37.885446, 145.093204]",Salesian College Chadstone,0.6901,Holmesglen Railway Station (Malvern East),1.2457,-37.88273,145.10026,Salesian College Chadstone,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8633,13 Elmtree Terrace Chadstone VIC 3148,"[-37.8825867, 145.1069584]",Salesian College Chadstone,0.5895,Jordanville Railway Station (Mount Waverley),1.0952,-37.88273,145.10026,Salesian College Chadstone,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8634,39 Grandview Road Chadstone VIC 3148,"[-37.8747584, 145.1097166]",Frank Dando Sports Academy,0.8863,Jordanville Railway Station (Mount Waverley),0.246,-37.8668,145.10889,Frank Dando Sports Academy,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8635,302/21 Collins Street Chadstone VIC 3148,"[-37.8761751, 145.0935585]",St Mary Magdalen’s School,0.7823,Holmesglen Railway Station (Malvern East),0.3195,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8636,1/6 Glenora Street Chadstone VIC 3148,"[-37.8798798, 145.1074812]",St Mary Magdalen’s School,0.5527,Jordanville Railway Station (Mount Waverley),0.8068,-37.87978,145.1012,St Mary Magdalen’s School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8637,1/68 Waverley Road Chadstone VIC 3148,"[-37.8814582, 145.0985125]",Salesian College Chadstone,0.2087,Holmesglen Railway Station (Malvern East),1.0422,-37.88273,145.10026,Salesian College Chadstone,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8638,2/29 Stapley Crescent Chadstone VIC 3148,"[-37.8906101, 145.0968455]",Oakleigh Primary School,0.8409,Oakleigh Railway Station (Oakleigh),1.3213,-37.89447,145.08862,Oakleigh Primary School,19917,-37.9004,145.0883,Oakleigh Railway Station (Oakleigh),,,,
8639,7 Vision Street Chadstone VIC 3148,"[-37.8750902, 145.0962283]",St Mary Magdalen’s School,0.6799,Holmesglen Railway Station (Malvern East),0.4924,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8640,2/2 Myora Court Chadstone VIC 3148,"[-37.8748536, 145.0927488]",St Mary Magdalen’s School,0.9229,Holmesglen Railway Station (Malvern East),0.1872,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8641,2/30 Kelly Street Chadstone VIC 3148,"[-37.8859623, 145.0974353]",Salesian College Chadstone,0.4364,Holmesglen Railway Station (Malvern East),1.4135,-37.88273,145.10026,Salesian College Chadstone,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8642,104/70 Batesford Road Chadstone VIC 3148,"[-37.8759356, 145.0930612]",St Mary Magdalen’s School,0.8335,Holmesglen Railway Station (Malvern East),0.2687,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8643,1 Thurloo Street Chadstone VIC 3148,"[-37.8781509, 145.0936862]",St Mary Magdalen’s School,0.6853,Holmesglen Railway Station (Malvern East),0.4923,-37.87978,145.1012,St Mary Magdalen’s School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
8644,2/47 Briggs Street Mount Waverley VIC 3149,"[-37.8963456, 145.1126257]",Amsleigh Park Primary School,0.5559,Huntingdale Railway Station (Oakleigh),1.8586,-37.90032,145.10878,Amsleigh Park Primary School,19916,-37.911,145.1024,Huntingdale Railway Station (Oakleigh),,,,
8645,2/11 Therese Avenue Mount Waverley VIC 3149,"[-37.892754, 145.116004]",Mount Waverley Heights Primary School,0.5548,Jordanville Railway Station (Mount Waverley),2.1535,-37.889,145.11184,Mount Waverley Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8646,2 Sunnyside Road Mount Waverley VIC 3149,"[-37.8956731, 145.1186813]",Mount Waverley Heights Primary School,0.9543,Huntingdale Railway Station (Oakleigh),2.2236,-37.889,145.11184,Mount Waverley Heights Primary School,19916,-37.911,145.1024,Huntingdale Railway Station (Oakleigh),,,,
8647,211/436-442 Huntingdale Road Mount Waverley VIC 3149,"[-37.8832957, 145.1090502]",Mount Waverley Heights Primary School,0.679,Jordanville Railway Station (Mount Waverley),1.1091,-37.889,145.11184,Mount Waverley Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8648,208/436-442 Huntingdale Road Mount Waverley VIC 3149,"[-37.8832957, 145.1090502]",Mount Waverley Heights Primary School,0.679,Jordanville Railway Station (Mount Waverley),1.1091,-37.889,145.11184,Mount Waverley Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8649,20 Heany Street Mount Waverley VIC 3149,"[-37.8822046, 145.1186813]",Mount Waverley Primary School,0.4887,Jordanville Railway Station (Mount Waverley),1.1169,-37.88127,145.12411,Mount Waverley Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8650,478 Highbury Road Mount Waverley VIC 3149,"[-37.8596535, 145.1475427]",Burwood East Primary School,0.3756,Syndal Railway Station (Glen Waverley),1.8473,-37.85973,145.15181,Burwood East Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8651,21 Bond Street Mount Waverley VIC 3149,"[-37.880893, 145.137605]",Huntingtower School,0.4753,Mount Waverley Railway Station (Mount Waverley),1.0415,-37.87674,145.13629,Huntingtower School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8652,103/519-521 High Street Road Mount Waverley VIC 3149,"[-37.8707411, 145.1375998]",Mount Waverley North Primary School,0.4473,Mount Waverley Railway Station (Mount Waverley),0.9771,-37.86802,145.14135,Mount Waverley North Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8653,177 Ferntree Gully Road Mount Waverley VIC 3149,"[-37.8980896, 145.118164]",Amsleigh Park Primary School,0.8617,Huntingdale Railway Station (Oakleigh),1.9939,-37.90032,145.10878,Amsleigh Park Primary School,19916,-37.911,145.1024,Huntingdale Railway Station (Oakleigh),,,,
8654,45 Price Avenue Mount Waverley VIC 3149,"[-37.8748322, 145.1435545]",Syndal South Primary School,0.4731,Syndal Railway Station (Glen Waverley),0.5701,-37.87909,145.1433,Syndal South Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8655,2/28 Leonie Avenue Mount Waverley VIC 3149,"[-37.886802, 145.1208364]",Mount Waverley Primary School,0.6782,Mount Waverley Railway Station (Mount Waverley),1.4276,-37.88127,145.12411,Mount Waverley Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8656,49 Pascall Street Mount Waverley VIC 3149,"[-37.8618962, 145.1432671]",Burwood East Special Developmental School,0.5309,Syndal Railway Station (Glen Waverley),1.6885,-37.8572,145.14212,Burwood East Special Developmental School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8657,4 Heleus Court Mount Waverley VIC 3149,"[-37.8621417, 145.1440934]",Burwood East Special Developmental School,0.5753,Syndal Railway Station (Glen Waverley),1.6392,-37.8572,145.14212,Burwood East Special Developmental School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8658,6/216-218 Lawrence Road Mount Waverley VIC 3149,"[-37.8737803, 145.1426241]",Syndal South Primary School,0.5923,Syndal Railway Station (Glen Waverley),0.6861,-37.87909,145.1433,Syndal South Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8659,1/36 Illuka Crescent Mount Waverley VIC 3149,"[-37.8879543, 145.1440544]",Pinewood Primary School,0.2838,Syndal Railway Station (Glen Waverley),1.3991,-37.89012,145.14234,Pinewood Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8660,1/101 Blackburn Road Mount Waverley VIC 3149,"[-37.86447280000001, 145.1496408]",Burwood East Primary School,0.56,Syndal Railway Station (Glen Waverley),1.3017,-37.85973,145.15181,Burwood East Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8661,24 Olive Avenue Mount Waverley VIC 3149,"[-37.8849349, 145.1100183]",Mount Waverley Heights Primary School,0.4788,Jordanville Railway Station (Mount Waverley),1.2714,-37.889,145.11184,Mount Waverley Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8662,227 Stephensons Road Mount Waverley VIC 3149,"[-37.8718695, 145.1293711]",Mount Waverley Secondary College,0.4025,Mount Waverley Railway Station (Mount Waverley),0.3968,-37.86909,145.13231,Mount Waverley Secondary College,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8663,4 Meredith Street Mount Waverley VIC 3149,"[-37.8830076, 145.1186813]",Mount Waverley Primary School,0.5151,Mount Waverley Railway Station (Mount Waverley),1.191,-37.88127,145.12411,Mount Waverley Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8664,1/28 Oakern Street Mount Waverley VIC 3149,"[-37.88591, 145.119289]",Mount Waverley Primary School,0.6672,Mount Waverley Railway Station (Mount Waverley),1.4099,-37.88127,145.12411,Mount Waverley Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8665,17/12 Surrey Road Mount Waverley VIC 3149,"[-37.864535599999996, 145.1205136]",Essex Heights Primary School,0.4619,Jordanville Railway Station (Mount Waverley),1.2491,-37.86299,145.11564,Essex Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8666,328 Highbury Road Mount Waverley VIC 3149,"[-37.8577582, 145.1308368]",St Scholastica's School,0.8048,Mount Waverley Railway Station (Mount Waverley),1.9619,-37.85165,145.12591,St Scholastica's School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8667,53 Hilton Street Mount Waverley VIC 3149,"[-37.8667483, 145.1392472]",Mount Waverley North Primary School,0.2327,Mount Waverley Railway Station (Mount Waverley),1.3649,-37.86802,145.14135,Mount Waverley North Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8668,6/31 Portsmouth Street Mount Waverley VIC 3149,"[-37.87465540000001, 145.1374035]",Huntingtower School,0.2513,Mount Waverley Railway Station (Mount Waverley),0.8217,-37.87674,145.13629,Huntingtower School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8669,5/3 Keylana Boulevard Mount Waverley VIC 3149,"[-37.8932021, 145.1380312]",Pinewood Primary School,0.5106,Syndal Railway Station (Glen Waverley),2.1525,-37.89012,145.14234,Pinewood Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8670,1/30 St Johns Wood Road Mount Waverley VIC 3149,"[-37.8683498, 145.1225174]",Essex Heights Primary School,0.8486,Mount Waverley Railway Station (Mount Waverley),0.9145,-37.86299,145.11564,Essex Heights Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8671,2/175 Lawrence Road Mount Waverley VIC 3149,"[-37.86894, 145.1421576]",Mount Waverley North Primary School,0.1244,Syndal Railway Station (Glen Waverley),1.0495,-37.86802,145.14135,Mount Waverley North Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8672,2 Monica Close Mount Waverley VIC 3149,"[-37.8610486, 145.1212243]",Essex Heights Primary School,0.5366,Jordanville Railway Station (Mount Waverley),1.6079,-37.86299,145.11564,Essex Heights Primary School,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8673,5 Wirth Street Mount Waverley VIC 3149,"[-37.8724061, 145.126095]",Mount Waverley Secondary College,0.6592,Mount Waverley Railway Station (Mount Waverley),0.3665,-37.86909,145.13231,Mount Waverley Secondary College,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8674,46 Headingley Road Mount Waverley VIC 3149,"[-37.8655697, 145.1365056]",Mount Waverley North Primary School,0.5056,Mount Waverley Railway Station (Mount Waverley),1.309,-37.86802,145.14135,Mount Waverley North Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8675,92 Marianne Way Mount Waverley VIC 3149,"[-37.8612282, 145.1361392]",Burwood East Special Developmental School,0.6906,Mount Waverley Railway Station (Mount Waverley),1.7146,-37.8572,145.14212,Burwood East Special Developmental School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8676,123 Marianne Way Mount Waverley VIC 3149,"[-37.8594684, 145.1357943]",Burwood East Special Developmental School,0.611,Mount Waverley Railway Station (Mount Waverley),1.8831,-37.8572,145.14212,Burwood East Special Developmental School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8677,10 Hillview Avenue Mount Waverley VIC 3149,"[-37.8756619, 145.1117422]",Frank Dando Sports Academy,1.0151,Jordanville Railway Station (Mount Waverley),0.231,-37.8668,145.10889,Frank Dando Sports Academy,19840,-37.8736,145.1121,Jordanville Railway Station (Mount Waverley),,,,
8678,185 Stephensons Road Mount Waverley VIC 3149,"[-37.868495, 145.1299746]",Mount Waverley Secondary College,0.2158,Mount Waverley Railway Station (Mount Waverley),0.7731,-37.86909,145.13231,Mount Waverley Secondary College,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8679,14 Carrol Grove Mount Waverley VIC 3149,"[-37.8920746, 145.1088979]",Mount Waverley Heights Primary School,0.4283,Oakleigh Railway Station (Oakleigh),2.0338,-37.889,145.11184,Mount Waverley Heights Primary School,19917,-37.9004,145.0883,Oakleigh Railway Station (Oakleigh),,,,
8680,49A Briggs St Mount Waverley VIC 3149,"[-37.8964916, 145.112626]",Amsleigh Park Primary School,0.5431,Huntingdale Railway Station (Oakleigh),1.8445,-37.90032,145.10878,Amsleigh Park Primary School,19916,-37.911,145.1024,Huntingdale Railway Station (Oakleigh),,,,
8681,2/20 Princetown Rd Mount Waverley VIC 3149,"[-37.8815083, 145.1268965]",Mount Waverley Primary School,0.2466,Mount Waverley Railway Station (Mount Waverley),0.6972,-37.88127,145.12411,Mount Waverley Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8682,16 Catherine Avenue Mount Waverley VIC 3149,"[-37.8942295, 145.1165693]",Mount Waverley Heights Primary School,0.7141,Huntingdale Railway Station (Oakleigh),2.2401,-37.889,145.11184,Mount Waverley Heights Primary School,19916,-37.911,145.1024,Huntingdale Railway Station (Oakleigh),,,,
8683,45 Wave Avenue Mount Waverley VIC 3149,"[-37.8888202, 145.1251898]",Mount Waverley Primary School,0.8434,Mount Waverley Railway Station (Mount Waverley),1.5223,-37.88127,145.12411,Mount Waverley Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8684,64 Lemont Avenue Mount Waverley VIC 3149,"[-37.8924718, 145.1385965]",Pinewood Primary School,0.4202,Syndal Railway Station (Glen Waverley),2.0575,-37.89012,145.14234,Pinewood Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8685,22 Sim Street Mount Waverley VIC 3149,"[-37.8643893, 145.1429078]",Mount Waverley North Primary School,0.4257,Syndal Railway Station (Glen Waverley),1.4444,-37.86802,145.14135,Mount Waverley North Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
8686,50 Catherine Avenue Mount Waverley VIC 3149,"[-37.8947882, 145.120707]",Mount Waverley Heights Primary School,1.0105,Mount Waverley Railway Station (Mount Waverley),2.2587,-37.889,145.11184,Mount Waverley Heights Primary School,19875,-37.8753,145.1281,Mount Waverley Railway Station (Mount Waverley),,,,
8687,2/11 Regent Street Mount Waverley VIC 3149,"[-37.8811914, 145.1387672]",Syndal South Primary School,0.462,Syndal Railway Station (Glen Waverley),1.1176,-37.87909,145.1433,Syndal South Primary School,19874,-37.8762,145.1498,Syndal Railway Station (Glen Waverley),,,,
