year_num,property_type,coordinates,postcode,sa2_region,bedroom_num,bathroom_num,parking_num,Income,Population,median_price
2021,Apartment / Unit / Flat,"[-37.7722126, 144.9791719]",3057,['Brunswick East'],['2'],['2'],['1'],0,0,0
2021,Townhouse,"[-36.7504781, 144.2835094]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['3'],['2'],['2'],0,0,0
2021,House,"[-37.0612721, 142.765183]",3380,"['St Arnaud', 'Stawell']",['3'],['1'],['1'],0,0,0
2021,House,"[-37.9002829, 144.7535412]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8501194, 144.9920021]",3181,['Prahran - Windsor'],['0'],['1'],[],0,0,0
2021,House,"[-37.7143079, 145.104028]",3088,"['Montmorency - Briar Hill', 'Greensborough']",['4'],['2'],['1'],0,0,0
2021,House,"[-37.7061079, 145.1068272]",3088,"['Montmorency - Briar Hill', 'Greensborough']",['3'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.9550334, 145.207862]",3175,"['Dandenong North', 'Dandenong', 'Keysborough']",['2'],['1'],['1'],0,0,0
2021,Townhouse,"[-37.7292438, 144.9263219]",3044,"['Pascoe Vale', 'Pascoe Vale South']",['2'],['2'],['1'],0,0,0
2021,House,"[-37.8553031, 145.0663291]",3146,['Malvern - Glen Iris'],['3'],['1'],['2'],0,0,0
2021,House,"[-38.0529432, 145.2556925]",3975,['Lynbrook - Lyndhurst'],['3'],['2'],['2'],0,0,0
2021,House,"[-37.8438368, 144.7252219]",3029,"['Tarneit', 'Hoppers Crossing - North', 'Truganina']",['3'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.83592640000001, 144.9841991]",3141,"['South Yarra - West', 'South Yarra - East']",['1'],['1'],['1'],0,0,0
2021,House,"[-37.728753, 144.8792732]",3042,"['Keilor', 'Niddrie - Essendon West', 'Airport West']",['2'],['1'],['1'],0,0,0
2021,House,"[-37.7619262, 144.9869789]",3070,['Northcote'],['4'],['1'],['2'],0,0,0
2021,House,"[-37.73858389999999, 144.9391623]",3044,"['Pascoe Vale', 'Pascoe Vale South']",['4'],['2'],['2'],0,0,0
2021,House,"[-36.1327703, 146.8871024]",3690,"['West Wodonga', 'Wodonga']",['3'],['1'],['4'],0,0,0
2021,House,"[-36.139716, 146.8869266]",3690,"['West Wodonga', 'Wodonga']",['3'],['2'],['2'],0,0,0
2021,House,"[-37.7449137, 145.038464]",3081,['Heidelberg West'],['3'],['1'],['2'],0,0,0
2021,House,"[-37.7630967, 144.8875847]",3032,"['Flemington', 'Ascot Vale', 'Maribyrnong']",['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7654125, 144.9219142]",3039,['Moonee Ponds'],['2'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8427566, 144.944622]",3207,"['Port Melbourne Industrial', 'Port Melbourne']",['1'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8645728, 145.0496175]",3146,['Malvern - Glen Iris'],['3'],['1'],['1'],0,0,0
2021,House,"[-37.8741018, 144.6641338]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['3'],['2'],['2'],0,0,0
2021,House,"[-38.1764275, 144.548316]",3222,"['Clifton Springs', 'Point Lonsdale - Queenscliff', 'Ocean Grove - Barwon Heads']",['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7994589, 145.0307885]",3101,['Kew'],['1'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.8457613, 145.0314913]",3144,['Malvern - Glen Iris'],['2'],['1'],['1'],0,0,0
2021,House,"[-37.6528424, 145.0861889]",3752,['South Morang (South)'],['3'],['1'],['3'],0,0,0
2021,Apartment / Unit / Flat,"[-37.696786, 144.878649]",3043,"['Gowanbrae', 'Tullamarine', 'Gladstone Park - Westmeadows']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8640196, 145.006648]",3183,['St Kilda East'],['2'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.9029092, 145.0436745]",3204,"['Ormond - Glen Huntly', 'Bentleigh - McKinnon']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8310247, 145.0554317]",3123,"['Hawthorn', 'Hawthorn East']",['3'],['3'],['3'],0,0,0
2021,House,"[-37.7622521, 145.087032]",3105,['Bulleen'],['2'],['1'],['1'],0,0,0
2021,Townhouse,"[-38.150523, 144.3355048]",3220,"['Geelong', 'Newtown (Vic.)']",['3'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8159949, 145.1039202]",3127,"['Surrey Hills (East) - Mont Albert', 'Surrey Hills (West) - Canterbury']",['2'],['1'],['1'],0,0,0
2021,House,"[-38.0615112, 145.3852723]",3807,['Beaconsfield - Officer'],['4'],['2'],['2'],0,0,0
2021,Studio,"[-37.8035215, 144.9637109]",3053,['Carlton'],[],[],[],0,0,0
2021,House,"[-37.6834228, 145.0020854]",3074,['Thomastown'],['3'],['1'],['4'],0,0,0
2021,Townhouse,"[-37.7167289, 144.9216347]",3046,"['Hadfield', 'Glenroy', 'Pascoe Vale']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8421147, 144.9787599]",3004,"['Southbank', 'South Yarra - West']",['3'],['3'],['2'],0,0,0
2021,House,"[-37.9480668, 145.0394918]",3190,['Cheltenham - Highett (West)'],['2'],['2'],['1'],0,0,0
2021,House,"[-37.5534294, 149.7514651]",3892,['Orbost'],['3'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.3609211, 144.5414918]",3442,"['Woodend', 'Romsey', 'Kyneton']",['2'],['1'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8147242, 145.0290775]",3122,"['Hawthorn', 'Hawthorn East']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.834631, 144.9202969]",3207,"['Port Melbourne Industrial', 'Port Melbourne']",['2'],['2'],['1'],0,0,0
2021,House,"[-37.7910219, 144.9842032]",3068,"['Yarra - North', 'Fitzroy North']",['2'],['1'],['1'],0,0,0
2021,House,"[-38.0641243, 145.2860793]",3805,"['Narre Warren South (East)', 'Narre Warren - South West']",['3'],['2'],['2'],0,0,0
2021,House,"[-37.7865487, 145.2725631]",3136,"['Croydon South', 'Croydon Hills - Warranwood', 'Croydon - West']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8099156, 144.9591846]",3000,['Melbourne'],['1'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.78795119999999, 145.1240065]",3108,['Doncaster'],['2'],['2'],['1'],0,0,0
2021,House,"[-37.7215428, 144.6625687]",3336,['Rockbank - Mount Cottrell'],['4'],['2'],['2'],0,0,0
2021,House,"[-36.7503331, 144.2784018]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['3'],['2'],['4'],0,0,0
2021,House,"[-37.7983036, 145.2590323]",3136,"['Croydon South', 'Croydon Hills - Warranwood', 'Croydon - West']",['2'],['1'],['2'],0,0,0
2021,House,"[-38.0729765, 144.3702681]",3214,['Corio - Norlane'],['3'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-35.92768179999999, 145.4797057]",3641,['Numurkah'],['1'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.788602, 144.8926139]",3011,"['Seddon - Kingsville', 'Footscray']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.818629, 144.9604091]",3000,['Melbourne'],['2'],['2'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.8262537, 144.9599912]",3006,"['Southbank', 'South Melbourne']",['1'],['1'],[],0,0,0
2021,House,"[-37.8811067, 145.0035052]",3185,"['St Kilda East', 'Elsternwick']",['4'],['2'],['2'],0,0,0
2021,House,"[-37.8632723, 145.252185]",3152,"['Wantirna', 'Wantirna South']",['4'],['2'],['1'],0,0,0
2021,House,"[-37.7958369, 145.2315959]",3134,"['Warrandyte - Wonga Park', 'Ringwood', 'Croydon Hills - Warranwood', 'Ringwood East', 'Ringwood North']",['3'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7715395, 145.0185722]",3078,['Alphington - Fairfield'],['1'],['1'],['1'],0,0,0
2021,House,"[-38.0638756, 145.3857636]",3807,['Beaconsfield - Officer'],['5'],['2'],['2'],0,0,0
2021,House,"[-38.0313618, 145.3114331]",3805,"['Narre Warren South (East)', 'Narre Warren - South West']",['3'],['1'],['4'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8127921, 144.895623]",3013,['Yarraville'],['2'],['1'],['1'],0,0,0
2021,House,"[-38.2331057, 144.3707806]",3217,"['Grovedale', 'Torquay', 'Winchelsea', 'Ocean Grove - Barwon Heads', 'Burwood']",['3'],['2'],['2'],0,0,0
2021,House,"[-37.7077397, 144.9698885]",3060,['Fawkner'],['1'],['1'],['1'],0,0,0
2021,House,"[-37.7410334, 144.7012061]",3336,['Rockbank - Mount Cottrell'],['4'],['2'],['1'],0,0,0
2021,Townhouse,"[-38.00308, 145.0810804]",3195,"['Aspendale Gardens - Waterways', 'Braeside', 'Mordialloc - Parkdale', 'Edithvale - Aspendale']",['3'],['2'],['2'],0,0,0
2021,House,"[-38.1981382, 146.560136]",3844,"['Yarram', 'Churchill', 'Yallourn North - Glengarry', 'Traralgon', 'Rosedale']",['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8110929, 144.9515043]",3003,['West Melbourne'],['2'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.8233601, 145.0455356]",3123,"['Hawthorn', 'Hawthorn East']",['0'],['1'],['0'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8121026, 144.9581291]",3000,['Melbourne'],['1'],['1'],[],0,0,0
2021,House,"[-38.2130329, 144.3638613]",3217,"['Grovedale', 'Torquay', 'Winchelsea', 'Ocean Grove - Barwon Heads', 'Burwood']",['4'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.814697, 145.022184]",3122,"['Hawthorn', 'Hawthorn East']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8133503, 145.1094356]",3127,"['Surrey Hills (East) - Mont Albert', 'Surrey Hills (West) - Canterbury']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8401766, 144.9761133]",3004,"['Southbank', 'South Yarra - West']",['2'],['1'],['1'],0,0,0
2021,House,"[-37.9109873, 144.7506582]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['4'],['2'],['2'],0,0,0
2021,House,"[-37.5423108, 143.8362528]",3350,"['Ballarat - North', 'Alfredton', 'Ballarat', 'Ballarat - South', 'Buninyong']",['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8150689, 144.9534096]",3000,['Melbourne'],['2'],['1'],[],0,0,0
2021,House,"[-37.7428936, 144.9603554]",3058,"['Coburg North', 'Coburg']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7699565, 144.9918634]",3070,['Northcote'],['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8954397, 145.0764034]",3163,"['Caulfield - South', 'Ormond - Glen Huntly', 'Murrumbeena', 'Carnegie']",['2'],['2'],['1'],0,0,0
2021,House,"[-37.7192758, 144.7268777]",3336,['Rockbank - Mount Cottrell'],['3'],['2'],['2'],0,0,0
2021,House,"[-36.75268, 144.2780285]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['2'],['1'],['2'],0,0,0
2021,Townhouse,"[-37.6057058, 143.8431372]",3356,"['Ballarat - South', 'Delacombe']",['3'],['1'],['1'],0,0,0
2021,House,"[-37.4822825, 144.9832134]",3753,['Wallan'],['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8141942, 144.9521662]",3000,['Melbourne'],['2'],['2'],['1'],0,0,0
2021,Townhouse,"[-37.7842069, 145.1312678]",3108,['Doncaster'],['3'],['3'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.810221, 144.9506929]",3003,['West Melbourne'],['1'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.73657980000001, 144.9699225]",3058,"['Coburg North', 'Coburg']",['2'],['1'],['1'],0,0,0
2021,House,"[-38.0251349, 145.3464743]",3806,"['Berwick - North', 'Narre Warren North']",['3'],['2'],['2'],0,0,0
2021,House,"[-36.1319623, 146.8884934]",3690,"['West Wodonga', 'Wodonga']",['3'],['1'],['3'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8506837, 144.9832916]",3181,['Prahran - Windsor'],['1'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.881053, 145.027359]",3161,['Caulfield - North'],['3'],['1'],['2'],0,0,0
2021,Townhouse,"[-37.7566197, 144.9092083]",3040,"['Essendon - Aberfeldie', 'Niddrie - Essendon West']",['2'],['2'],['1'],0,0,0
2021,Townhouse,"[-37.7779179, 144.88469]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['3'],['1'],['1'],0,0,0
2021,House,"[-37.8935736, 144.6798893]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['6'],['4'],['6'],0,0,0
2021,House,"[-37.8694923, 144.7630252]",3028,"['Altona Meadows', 'Seabrook', 'Laverton']",['2'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.830541, 144.967508]",3006,"['Southbank', 'South Melbourne']",['2'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.9043383, 144.9931825]",3186,['Brighton (Vic.)'],['2'],['3'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8229014, 144.9979534]",3121,['Richmond (Vic.)'],['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.792007, 144.977472]",3068,"['Yarra - North', 'Fitzroy North']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8226629, 145.0554315]",3123,"['Hawthorn', 'Hawthorn East']",['2'],['1'],['1'],0,0,0
2021,Townhouse,"[-37.7585776, 144.9670748]",3056,['Brunswick'],['2'],['1'],['1'],0,0,0
2021,House,"[-37.749497, 144.945671]",3044,"['Pascoe Vale', 'Pascoe Vale South']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.85889969999999, 144.9794697]",3182,['St Kilda'],['2'],['1'],['1'],0,0,0
2021,House,"[-38.07582379999999, 145.4370159]",3810,"['Pakenham - South', 'Koo Wee Rup', 'Emerald - Cockatoo']",['4'],['2'],['3'],0,0,0
2021,House,"[-37.786402, 144.970509]",3054,['Carlton North - Princes Hill'],['4'],['2'],['1'],0,0,0
2021,House,"[-37.89, 144.63]",3024,"['Werribee - West', 'Tarneit', 'Rockbank - Mount Cottrell', 'Wyndham Vale']",['4'],['3'],['2'],0,0,0
2021,House,"[-37.8216653, 147.5982931]",3875,"['Bruthen - Omeo', 'Longford - Loch Sport', 'Paynesville', 'Bairnsdale']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-38.148953, 145.121252]",3199,"['Frankston North', 'Frankston South', 'Frankston']",['2'],['1'],['1'],0,0,0
2021,House,"[-37.8223083, 145.0750521]",3126,['Surrey Hills (West) - Canterbury'],['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.9180371, 144.993413]",3186,['Brighton (Vic.)'],['2'],['1'],['1'],0,0,0
2021,House,"[-38.0151405, 145.2964877]",3805,"['Narre Warren South (East)', 'Narre Warren - South West']",['2'],['2'],['2'],0,0,0
2021,Townhouse,"[-38.1867763, 144.3500214]",3216,"['Grovedale', 'Highton', 'Belmont']",['3'],['2'],['1'],0,0,0
2021,House,"[-37.7761353, 145.3249121]",3138,['Mooroolbark'],['4'],['3'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8323887, 145.1443755]",3130,"['Blackburn South', 'Blackburn']",['2'],['1'],['1'],0,0,0
2021,House,"[-37.6133548, 145.0236093]",3750,['Wollert'],['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-38.3994656, 146.1589759]",3871,"['Trafalgar (Vic.)', 'Churchill', 'Leongatha', 'Foster']",['1'],['1'],[],0,0,0
2021,House,"[-37.8768035, 145.0885586]",3145,"['Caulfield - North', 'Malvern - Glen Iris', 'Malvern East']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8089991, 144.9610792]",3000,['Melbourne'],['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-38.1331052, 145.1248309]",3199,"['Frankston North', 'Frankston South', 'Frankston']",['1'],['1'],['1'],0,0,0
2021,House,"[-37.8554678, 144.9967375]",3181,['Prahran - Windsor'],['3'],['1'],['1'],0,0,0
2021,House,"[-38.228273, 145.028663]",3931,['Mornington'],['2'],['1'],['1'],0,0,0
2021,House,"[-37.7576136, 148.6540123]",3888,"['Bruthen - Omeo', 'Dungog', 'Orbost']",['3'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.8511479, 145.1144172]",3125,"['Surrey Hills (West) - Canterbury', 'Burwood']",['2'],['1'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8430014, 144.9404068]",3207,"['Port Melbourne Industrial', 'Port Melbourne']",['1'],['1'],['1'],0,0,0
2021,House,"[-38.0988957, 144.3759695]",3214,['Corio - Norlane'],['3'],['2'],['2'],0,0,0
2021,Studio,"[-37.8585408, 144.9870459]",3182,['St Kilda'],['1'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7230737, 145.0261478]",3073,"['Reservoir - East', 'Thomastown']",['1'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.8132239, 145.1246744]",3129,['Box Hill North'],['1'],['1'],['1'],0,0,0
2021,House,"[-38.7428786, 143.6702793]",3233,['Otway'],['3'],['2'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.8532567, 144.9796633]",3004,"['Southbank', 'South Yarra - West']",['1'],['1'],['1'],0,0,0
2021,House,"[-36.5361943, 147.4945295]",3701,"['Towong', 'Lowood']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8082901, 144.9608496]",3000,['Melbourne'],['1'],['1'],[],0,0,0
2021,House,"[-37.9898357, 145.2387173]",3177,['Doveton'],['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8342071, 145.0604906]",3124,"['Camberwell', 'Hawthorn East']",['1'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8141591, 145.1528912]",3130,"['Blackburn South', 'Blackburn']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8200193, 144.9578273]",3000,['Melbourne'],['1'],['1'],[],0,0,0
2021,House,"[-38.5422547, 146.0787971]",3956,"['Foster', 'Leongatha']",['3'],['1'],[],0,0,0
2021,House,"[-37.6248554, 144.6973758]",3427,['Sunbury - South'],['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8236674, 144.9631638]",3006,"['Southbank', 'South Melbourne']",['2'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.80033230000001, 144.9096597]",3011,"['Seddon - Kingsville', 'Footscray']",['1'],['1'],['1'],0,0,0
2021,Studio,"[-37.7144842, 145.0607509]",3085,"['Viewbank - Yallambie', 'Kingsbury']",['0'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.8968085, 145.0609386]",3163,"['Caulfield - South', 'Ormond - Glen Huntly', 'Murrumbeena', 'Carnegie']",['1'],['1'],['1'],0,0,0
2021,House,"[-37.7410734, 145.0469904]",3081,['Heidelberg West'],['2'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8219933, 144.9621236]",3006,"['Southbank', 'South Melbourne']",['1'],['1'],['1'],0,0,0
2021,Townhouse,"[-37.8310922, 144.8677716]",3015,['Newport'],['2'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.5814469, 143.8767176]",3350,"['Ballarat - North', 'Alfredton', 'Ballarat', 'Ballarat - South', 'Buninyong']",['2'],['1'],['1'],0,0,0
2021,House,"[-38.1769826, 144.5479446]",3222,"['Clifton Springs', 'Point Lonsdale - Queenscliff', 'Ocean Grove - Barwon Heads']",['4'],['2'],['2'],0,0,0
2021,House,"[-37.7540859, 144.8082746]",3021,"['Keilor Downs', 'Kings Park (Vic.)', 'St Albans - North']",['3'],['1'],['2'],0,0,0
2021,House,"[-37.8568575, 145.079554]",3146,['Malvern - Glen Iris'],['4'],['2'],['2'],0,0,0
2021,House,"[-37.7011522, 144.9960812]",3073,"['Reservoir - East', 'Thomastown']",['3'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7897411, 144.9238914]",3031,"['Flemington', 'Kensington (Vic.)']",['3'],['1'],['2'],0,0,0
2021,House,"[-37.8950536, 144.6246405]",3024,"['Werribee - West', 'Tarneit', 'Rockbank - Mount Cottrell', 'Wyndham Vale']",['3'],['1'],[],0,0,0
2021,House,"[-37.8081159, 144.8824268]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['3'],['2'],[],0,0,0
2021,House,"[-37.5231922, 144.9537369]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['5'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7625672, 144.9618504]",3056,['Brunswick'],['1'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.86948, 144.823795]",3018,['Altona'],['3'],['1'],['2'],0,0,0
2021,House,"[-38.1940197, 146.5336107]",3844,"['Yarram', 'Churchill', 'Yallourn North - Glengarry', 'Traralgon', 'Rosedale']",['4'],['2'],['2'],0,0,0
2021,House,"[-37.8699999, 144.7153126]",3029,"['Tarneit', 'Hoppers Crossing - North', 'Truganina']",['3'],['2'],['2'],0,0,0
2021,House,"[-37.7574224, 144.9757476]",3056,['Brunswick'],['3'],['1'],[],0,0,0
2021,Apartment / Unit / Flat,"[-37.84523900000001, 145.0446591]",3123,"['Hawthorn', 'Hawthorn East']",['2'],['2'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7177541, 145.0077538]",3073,"['Reservoir - East', 'Thomastown']",['2'],['1'],['1'],0,0,0
2021,House,"[-37.9943176, 145.237293]",3177,['Doveton'],['3'],['1'],[],0,0,0
2021,House,"[-38.1948659, 144.3164247]",3216,"['Grovedale', 'Highton', 'Belmont']",['3'],['1'],['2'],0,0,0
2021,Townhouse,"[-37.5729352, 144.9112619]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['2'],['2'],['1'],0,0,0
2021,House,"[-37.0345811, 143.7323726]",3465,"['Maryborough (Vic.)', 'Maryborough Region', 'Avoca']",['4'],['2'],['2'],0,0,0
2021,House,"[-37.8839267, 145.0358804]",3162,"['Caulfield - South', 'Elsternwick']",['3'],['2'],['2'],0,0,0
2021,House,"[-37.7062976, 144.7264231]",3336,['Rockbank - Mount Cottrell'],['4'],['2'],['2'],0,0,0
2021,House,"[-38.07214870000001, 145.4406499]",3810,"['Pakenham - South', 'Koo Wee Rup', 'Emerald - Cockatoo']",['3'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7442165, 144.9078969]",3040,"['Essendon - Aberfeldie', 'Niddrie - Essendon West']",['1'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8141725, 144.9740049]",3000,['Melbourne'],['2'],['2'],['1'],0,0,0
2021,House,"[-37.7583175, 144.8082746]",3021,"['Keilor Downs', 'Kings Park (Vic.)', 'St Albans - North']",['3'],['1'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.85229, 144.997681]",3181,['Prahran - Windsor'],['3'],['2'],['2'],0,0,0
2021,House,"[-37.6911142, 145.1331215]",3095,"['Research - North Warrandyte', 'Eltham']",['5'],['2'],['2'],0,0,0
2021,House,"[-37.793037, 145.0236241]",3101,['Kew'],['3'],['2'],['2'],0,0,0
2021,House,"[-37.8656268, 144.8910235]",3016,['Williamstown'],['3'],['1'],[],0,0,0
2021,House,"[-37.884934200000004, 144.7745284]",3028,"['Altona Meadows', 'Seabrook', 'Laverton']",['3'],['1'],['2'],0,0,0
2021,House,"[-37.78174569999999, 144.9339339]",3031,"['Flemington', 'Kensington (Vic.)']",['2'],['1'],[],0,0,0
2021,House,"[-37.9748108, 145.0246639]",3193,"['Beaumaris', 'Sandringham - Black Rock']",['4'],['3'],['2'],0,0,0
2021,House,"[-37.883401, 144.6679063]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['3'],['1'],['4'],0,0,0
2021,Townhouse,"[-37.8994592, 145.1514016]",3150,"['Wheelers Hill', 'Glen Waverley - East']",['3'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.7062362, 145.0519528]",3083,"['Bundoora - West', 'Kingsbury']",['2'],['1'],['1'],0,0,0
2021,Townhouse,"[-37.8827025, 144.7376081]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['3'],['2'],['1'],0,0,0
2021,House,"[-37.6623959, 144.9168187]",3048,"['Meadow Heights', 'Campbellfield - Coolaroo']",['3'],['1'],['1'],0,0,0
2021,Townhouse,"[-38.2215697, 145.0535151]",3931,['Mornington'],['4'],['2'],['2'],0,0,0
2021,House,"[-37.5262339, 144.9090088]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['4'],['2'],['2'],0,0,0
2021,Apartment / Unit / Flat,"[-37.865322, 145.019504]",3161,['Caulfield - North'],['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.83847799999999, 145.001698]",3141,"['South Yarra - West', 'South Yarra - East']",['2'],['1'],['1'],0,0,0
2021,House,"[-37.6663068, 145.0069493]",3075,['Lalor'],['4'],['1'],['3'],0,0,0
2021,Apartment / Unit / Flat,"[-37.87419209999999, 145.03571]",3161,['Caulfield - North'],['2'],['2'],['1'],0,0,0
2021,Townhouse,"[-37.7828106, 145.0248682]",3078,['Alphington - Fairfield'],['2'],['2'],['1'],0,0,0
2021,House,"[-37.92712179999999, 145.0582527]",3165,['Bentleigh East (North)'],['3'],['2'],['3'],0,0,0
2021,Apartment / Unit / Flat,"[-37.967144, 145.18626]",3174,"['Noble Park - East', 'Noble Park - West']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.8292333, 144.9700372]",3006,"['Southbank', 'South Melbourne']",['2'],['1'],['1'],0,0,0
2021,Townhouse,"[-37.5769948, 144.9288833]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['2'],['1'],['1'],0,0,0
2021,Apartment / Unit / Flat,"[-37.9242716, 145.1274529]",3168,['Clayton'],['1'],['1'],['1'],0,0,0
